Feature,Average_Importance
Velocity_HeadPosX_50%,0.00010757641915351688
HeadOrientationX_std,0.00010655166189168454
angle_LeftTouch_to_RightTouch_std,0.00010653823665649963
LeftTouch_OrientationAccelZ_mean,0.00010558645127600516
Velocity_LeftTouchPosZ_75%,0.0001052285490031007
Head_OrientationVelocityX_50%,0.00010290338898298498
Velocity_LeftTouchPosY_50%,0.00010181995990106888
Head_OrientationVelocityX_mean,0.00010171743645436748
Head_OrientationVelocityZ_mean,0.0001012031123349626
Velocity_LeftTouchPosX_mean,0.00010041496576334595
Accel_LeftTouchPosX_std,0.00010019910249147129
LeftTouch_OrientationVelocityZ_mean,9.874864107845844e-05
LeftTouch_OrientationVelocityX_std,9.795305027837005e-05
Velocity_RightTouchPosX_max,9.609955416004251e-05
Head_OrientationVelocityX_std,9.511383713215993e-05
Head_OrientationVelocityY_50%,9.071487742311095e-05
Accel_LeftTouchPosX_75%,8.993448442468114e-05
Accel_HeadPosX_50%,8.757223952486845e-05
Accel_LeftTouchPosX_mean,8.675431096162895e-05
Head_OrientationAccelY_mean,8.504791195552162e-05
Accel_RightTouchPosX_min,8.312080026040664e-05
Head_OrientationAccelZ_mean,8.237013607851952e-05
RightTouch_OrientationAccelX_mean,8.170535477639039e-05
Accel_HeadPosX_mean,7.909054886605898e-05
LeftTouch_OrientationAccelY_50%,7.844399407239927e-05
Head_OrientationAccelX_mean,7.093996220788414e-05
Velocity_LeftTouchPosX_50%,7.01589635866456e-05
Head_OrientationVelocityY_mean,6.548928912305621e-05
Accel_HeadPosX_min,6.542781314559125e-05
Velocity_LeftTouchPosY_mean,6.492280607984475e-05
LeftTouch_OrientationVelocityZ_std,6.46384894975048e-05
Velocity_HeadPosZ_50%,6.325360131610738e-05
Velocity_LeftTouchPosX_75%,6.039965895289059e-05
Accel_LeftTouchPosY_max,5.313244013513276e-05
Accel_LeftTouchPosY_75%,3.806270915184573e-05
LeftTouch_OrientationVelocityY_mean,3.083385290949024e-05
Accel_LeftTouchPosZ_mean,3.034649581511499e-05
Accel_LeftTouchPosY_std,1.8254235404625777e-05
