Feature,Average_Importance
Accel_HeadPosX_25%,0.0020902829220420644
Accel_HeadPosX_75%,0.0020816832708069268
LeftTouchOrientationY_min,0.002043915072198073
Head_OrientationAccelX_min,0.002011988975437264
distance_LeftTouch_to_Head_min,0.002009744219286227
HeadOrientationZ_std,0.002003663349046185
RightTouch_OrientationAccelY_min,0.00197934201244785
LeftTouchOrientationZ_mean,0.0019767744903378018
distance_LeftTouch_to_RightTouch_50%,0.001958209418481718
LeftTouchPosX_min,0.001952554553878172
HeadOrientationZ_max,0.0019467865197086462
angle_LeftTouch_to_Head_min,0.001939984134506829
angle_RightTouch_to_Head_50%,0.001938011943347868
RightTouchPosZ_50%,0.001928844076580659
LeftTouchOrientationX_max,0.0019242648570614361
LeftTouch_Velocity_std,0.0018650623092258266
RightTouchPosX_max,0.001863622458605007
angle_LeftTouch_to_Head_75%,0.0018464128887736818
RightTouchOrientationW_max,0.0018444256472034063
Accel_HeadPosZ_75%,0.0018431302902714793
RightTouch_OrientationAccelY_max,0.0018174806460239132
LeftTouchOrientationY_mean,0.001794679420461564
LeftTouch_OrientationVelocityZ_max,0.0017850056004994877
RightTouchOrientationX_mean,0.0017495487024536932
LeftTouchOrientationX_std,0.0017390859370836652
Head_OrientationVelocityX_std,0.001697210893965588
angle_RightTouch_to_Head_75%,0.0016829215001023985
distance_LeftTouch_to_RightTouch_75%,0.0016761166259181214
angle_RightTouch_to_Head_std,0.0016686140446814074
Accel_RightTouchPosZ_min,0.0016658179090167176
RightTouch_OrientationAccelX_std,0.0016383123777046987
distance_LeftTouch_to_RightTouch_min,0.0016002944203400641
size_rate_min,0.0015971795018102433
RightTouch_OrientationVelocityY_std,0.001586708950106761
LeftTouch_OrientationAccelX_std,0.0015844474953074323
RightTouchOrientationX_std,0.001552601753611701
angle_LeftTouch_to_Head_mean,0.001532668886577885
angle_RightTouch_to_Head_25%,0.0015325224160570472
Accel_HeadPosY_std,0.0015324429355531633
RightTouch_OrientationAccelZ_max,0.0015089700956475228
LeftTouchOrientationW_mean,0.001501114446704578
LeftTouch_OrientationAccelZ_max,0.0014997583728650105
Head_OrientationAccelX_max,0.0014925946284622274
Head_OrientationAccelY_max,0.0014871004818379145
Accel_LeftTouchPosZ_std,0.0014703919876043793
RightTouchOrientationX_75%,0.0014676274146698837
Accel_RightTouchPosY_std,0.0014672706873989747
LeftTouchOrientationZ_max,0.0014581482595333987
RightTouch_Velocity_min,0.0014567877900840526
RightTouch_OrientationVelocityZ_max,0.0014410350724175726
Head_OrientationAccelZ_std,0.001438908513539537
Accel_HeadPosZ_min,0.0014281169940553009
LeftTouch_OrientationVelocityX_min,0.0014061524219684289
LeftTouch_OrientationAccelY_std,0.0014020857162446538
RightTouchOrientationZ_50%,0.0013911438218355994
Head_OrientationAccelZ_25%,0.0013797689231965198
Head_OrientationVelocityY_max,0.0013752437172246392
Velocity_RightTouchPosZ_max,0.001368404533886316
LeftTouchOrientationX_75%,0.0013569969406212392
HeadPosY_50%,0.0013554709687371726
Accel_HeadPosX_max,0.0013348547700883459
Accel_LeftTouchPosY_max,0.0013345263340923902
angle_RightTouch_to_Head_min,0.0013303996429454353
Velocity_RightTouchPosZ_std,0.0013120834861808052
angle_LeftTouch_to_Head_std,0.0013106407422937073
RightTouchOrientationZ_25%,0.0013101447621266394
