User_ID,Game_Type,Model_Type,Num_Samples,Genuine_Accuracy,Impostor_Accuracy,Overall_Accuracy,Num_Impostor_IDs
16,beat_saber,RandomForest,7,1,1.0,1.0,1
16,beat_saber,RandomForest,8,1,0.0,0.5,0
16,beat_saber,RandomForest,9,1,0.0,0.5,0
16,beat_saber,RandomForest,10,1,0.0,0.5,0
17,beat_saber,RandomForest,1,1,1.0,1.0,13
17,beat_saber,RandomForest,2,1,1.0,1.0,3
17,beat_saber,RandomForest,3,1,1.0,1.0,2
17,beat_saber,RandomForest,4,1,1.0,1.0,2
17,beat_saber,RandomForest,5,1,1.0,1.0,1
17,beat_saber,RandomForest,6,1,0.0,0.5,0
17,beat_saber,RandomForest,7,1,0.0,0.5,0
17,beat_saber,RandomForest,8,1,0.0,0.5,0
17,beat_saber,RandomForest,9,1,0.0,0.5,0
17,beat_saber,RandomForest,10,1,0.0,0.5,0
18,beat_saber,RandomForest,1,1,1.0,1.0,12
18,beat_saber,RandomForest,2,1,1.0,1.0,4
18,beat_saber,RandomForest,3,1,1.0,1.0,1
18,beat_saber,RandomForest,4,1,1.0,1.0,1
18,beat_saber,RandomForest,5,1,0.0,0.5,0
18,beat_saber,RandomForest,6,1,0.0,0.5,0
18,beat_saber,RandomForest,7,1,0.0,0.5,0
18,beat_saber,RandomForest,8,1,0.0,0.5,0
18,beat_saber,RandomForest,9,1,0.0,0.5,0
18,beat_saber,RandomForest,10,1,0.0,0.5,0
19,beat_saber,RandomForest,1,1,0.9285714285714286,0.9642857142857143,14
19,beat_saber,RandomForest,2,1,1.0,1.0,2
19,beat_saber,RandomForest,3,1,1.0,1.0,1
19,beat_saber,RandomForest,4,1,0.0,0.5,0
19,beat_saber,RandomForest,5,1,0.0,0.5,0
19,beat_saber,RandomForest,6,1,0.0,0.5,0
19,beat_saber,RandomForest,7,1,0.0,0.5,0
19,beat_saber,RandomForest,8,1,0.0,0.5,0
19,beat_saber,RandomForest,9,1,0.0,0.5,0
19,beat_saber,RandomForest,10,1,0.0,0.5,0
20,beat_saber,RandomForest,1,0,1.0,0.5,11
20,beat_saber,RandomForest,2,1,1.0,1.0,5
20,beat_saber,RandomForest,3,1,1.0,1.0,2
20,beat_saber,RandomForest,4,1,1.0,1.0,1
20,beat_saber,RandomForest,5,1,1.0,1.0,1
20,beat_saber,RandomForest,6,1,1.0,1.0,1
20,beat_saber,RandomForest,7,1,0.0,0.5,0
20,beat_saber,RandomForest,8,1,0.0,0.5,0
20,beat_saber,RandomForest,9,1,0.0,0.5,0
20,beat_saber,RandomForest,10,1,0.0,0.5,0
21,beat_saber,RandomForest,1,1,1.0,1.0,12
21,beat_saber,RandomForest,2,1,1.0,1.0,3
21,beat_saber,RandomForest,3,1,1.0,1.0,2
21,beat_saber,RandomForest,4,1,1.0,1.0,2
21,beat_saber,RandomForest,5,1,1.0,1.0,2
21,beat_saber,RandomForest,6,1,0.0,0.5,0
21,beat_saber,RandomForest,7,1,0.0,0.5,0
21,beat_saber,RandomForest,8,1,0.0,0.5,0
21,beat_saber,RandomForest,9,1,0.0,0.5,0
21,beat_saber,RandomForest,10,1,0.0,0.5,0
22,beat_saber,RandomForest,1,1,1.0,1.0,12
22,beat_saber,RandomForest,2,1,1.0,1.0,3
22,beat_saber,RandomForest,3,1,1.0,1.0,1
22,beat_saber,RandomForest,4,1,1.0,1.0,1
22,beat_saber,RandomForest,5,1,1.0,1.0,1
22,beat_saber,RandomForest,6,1,1.0,1.0,1
22,beat_saber,RandomForest,7,1,1.0,1.0,1
22,beat_saber,RandomForest,8,1,1.0,1.0,1
22,beat_saber,RandomForest,9,1,0.0,0.5,0
22,beat_saber,RandomForest,10,1,0.0,0.5,0
23,beat_saber,RandomForest,1,1,1.0,1.0,10
23,beat_saber,RandomForest,2,1,1.0,1.0,6
23,beat_saber,RandomForest,3,1,1.0,1.0,2
23,beat_saber,RandomForest,4,1,1.0,1.0,1
23,beat_saber,RandomForest,5,1,0.0,0.5,0
23,beat_saber,RandomForest,6,1,0.0,0.5,0
23,beat_saber,RandomForest,7,1,0.0,0.5,0
23,beat_saber,RandomForest,8,1,0.0,0.5,0
23,beat_saber,RandomForest,9,1,0.0,0.5,0
23,beat_saber,RandomForest,10,1,0.0,0.5,0
24,beat_saber,RandomForest,1,1,1.0,1.0,10
24,beat_saber,RandomForest,2,1,1.0,1.0,5
24,beat_saber,RandomForest,3,1,1.0,1.0,2
24,beat_saber,RandomForest,4,1,1.0,1.0,1
24,beat_saber,RandomForest,5,1,1.0,1.0,1
24,beat_saber,RandomForest,6,1,1.0,1.0,1
24,beat_saber,RandomForest,7,1,1.0,1.0,1
24,beat_saber,RandomForest,8,1,0.0,0.5,0
24,beat_saber,RandomForest,9,1,0.0,0.5,0
24,beat_saber,RandomForest,10,1,0.0,0.5,0
25,beat_saber,RandomForest,1,0,1.0,0.5,10
25,beat_saber,RandomForest,2,1,1.0,1.0,5
25,beat_saber,RandomForest,3,1,1.0,1.0,1
25,beat_saber,RandomForest,4,1,1.0,1.0,1
25,beat_saber,RandomForest,5,1,0.0,0.5,0
25,beat_saber,RandomForest,6,1,0.0,0.5,0
25,beat_saber,RandomForest,7,1,0.0,0.5,0
25,beat_saber,RandomForest,8,1,0.0,0.5,0
25,beat_saber,RandomForest,9,1,0.0,0.5,0
25,beat_saber,RandomForest,10,1,0.0,0.5,0
26,beat_saber,RandomForest,1,1,1.0,1.0,13
26,beat_saber,RandomForest,2,1,1.0,1.0,3
26,beat_saber,RandomForest,3,1,1.0,1.0,2
26,beat_saber,RandomForest,4,1,1.0,1.0,1
26,beat_saber,RandomForest,5,1,1.0,1.0,1
26,beat_saber,RandomForest,6,1,0.0,0.5,0
26,beat_saber,RandomForest,7,1,0.0,0.5,0
26,beat_saber,RandomForest,8,1,0.0,0.5,0
26,beat_saber,RandomForest,9,1,0.0,0.5,0
26,beat_saber,RandomForest,10,1,0.0,0.5,0
27,beat_saber,RandomForest,1,1,1.0,1.0,11
27,beat_saber,RandomForest,2,1,1.0,1.0,3
27,beat_saber,RandomForest,3,1,1.0,1.0,1
27,beat_saber,RandomForest,4,1,1.0,1.0,1
27,beat_saber,RandomForest,5,1,1.0,1.0,1
27,beat_saber,RandomForest,6,1,0.0,0.5,0
27,beat_saber,RandomForest,7,1,0.0,0.5,0
27,beat_saber,RandomForest,8,1,0.0,0.5,0
27,beat_saber,RandomForest,9,1,0.0,0.5,0
27,beat_saber,RandomForest,10,1,0.0,0.5,0
28,beat_saber,RandomForest,1,1,1.0,1.0,10
28,beat_saber,RandomForest,2,1,1.0,1.0,4
28,beat_saber,RandomForest,3,1,1.0,1.0,3
28,beat_saber,RandomForest,4,1,1.0,1.0,2
28,beat_saber,RandomForest,5,1,1.0,1.0,2
28,beat_saber,RandomForest,6,1,0.0,0.5,0
28,beat_saber,RandomForest,7,1,0.0,0.5,0
28,beat_saber,RandomForest,8,1,0.0,0.5,0
28,beat_saber,RandomForest,9,1,0.0,0.5,0
28,beat_saber,RandomForest,10,1,0.0,0.5,0
29,beat_saber,RandomForest,1,1,1.0,1.0,12
29,beat_saber,RandomForest,2,1,1.0,1.0,3
29,beat_saber,RandomForest,3,1,1.0,1.0,2
29,beat_saber,RandomForest,4,1,1.0,1.0,2
29,beat_saber,RandomForest,5,1,1.0,1.0,1
29,beat_saber,RandomForest,6,1,1.0,1.0,1
29,beat_saber,RandomForest,7,1,1.0,1.0,1
29,beat_saber,RandomForest,8,1,0.0,0.5,0
29,beat_saber,RandomForest,9,1,0.0,0.5,0
29,beat_saber,RandomForest,10,1,0.0,0.5,0
