Feature,Average_Importance
Head_OrientationVelocityX_std,0.0012835589972594748
LeftTouch_OrientationAccelZ_max,0.0012607798104497148
Head_OrientationAccelX_75%,0.0012570092200793594
RightTouch_OrientationAccelY_max,0.001247588536401983
distance_LeftTouch_to_RightTouch_50%,0.0012416846302319158
angle_LeftTouch_to_Head_min,0.001241409460582507
Accel_RightTouchPosX_min,0.001233067711176977
distance_RightTouch_to_Head_std,0.0012212560366968016
LeftTouchOrientationX_std,0.0012167562411751582
RightTouch_OrientationAccelY_min,0.0012111204128416092
Velocity_HeadPosX_max,0.0011941245421987602
RightTouch_OrientationAccelY_std,0.0011804161127993771
LeftTouch_OrientationAccelZ_min,0.0011471353296345422
Velocity_RightTouchPosY_min,0.0011395688776023591
LeftTouchOrientationY_min,0.0011190156900094648
LeftTouchOrientationX_50%,0.0011059983046382935
HeadOrientationZ_std,0.0011033589829006394
Accel_LeftTouchPosZ_min,0.0010868726897386904
Head_Velocity_25%,0.0010840026357464192
RightTouch_OrientationAccelX_std,0.0010762382090413615
RightTouchOrientationX_25%,0.0010702111423882311
Accel_HeadPosZ_25%,0.0010702043161145557
Accel_HeadPosZ_min,0.0010657336324858214
Head_OrientationVelocityZ_max,0.0010619280594215603
Velocity_LeftTouchPosY_min,0.001051302830548747
angle_LeftTouch_to_RightTouch_75%,0.0010271679488508586
RightTouchOrientationZ_25%,0.0010250907744711326
angle_RightTouch_to_Head_max,0.00101412141052026
LeftTouch_OrientationAccelY_min,0.0010090757158611942
RightTouchOrientationZ_min,0.0010053931889505584
Accel_LeftTouchPosZ_max,0.000999296359622382
RightTouchOrientationX_std,0.0009926048675048867
LeftTouch_Velocity_min,0.0009901707643805264
LeftTouch_Velocity_std,0.0009813919739532404
Accel_RightTouchPosZ_min,0.0009714866803912288
RightTouch_OrientationAccelZ_std,0.0009682737051375702
RightTouchOrientationZ_std,0.0009639052447985157
LeftTouchOrientationX_75%,0.0009594146849068891
LeftTouchOrientationY_mean,0.0009572152757640648
LeftTouch_OrientationAccelX_std,0.0009526602489651208
distance_RightTouch_to_Head_min,0.00095206123601161
LeftTouchOrientationZ_mean,0.0009485290525313431
LeftTouch_OrientationAccelZ_std,0.000940551249054548
LeftTouch_OrientationAccelY_std,0.0009393914278979235
RightTouch_OrientationAccelX_max,0.0009306158724064912
angle_RightTouch_to_Head_min,0.0009051257901978693
Head_OrientationVelocityX_50%,0.0008933464948927203
RightTouch_OrientationVelocityZ_max,0.0008858325562367819
RightTouch_OrientationVelocityX_max,0.0008760038587491896
size_cumsum_std,0.0008704213364271212
Velocity_RightTouchPosZ_std,0.0008700861303799732
RightTouchOrientationX_75%,0.0008685725030619282
Accel_HeadPosY_max,0.0008670112041642475
Velocity_RightTouchPosY_std,0.0008592779955974392
LeftTouch_OrientationVelocityY_std,0.0008338108534393407
Velocity_RightTouchPosZ_max,0.0008329338976989625
angle_LeftTouch_to_Head_25%,0.0008190772058472386
LeftTouchOrientationZ_std,0.0008148239907959612
angle_LeftTouch_to_RightTouch_mean,0.0008083426039580188
angle_RightTouch_to_Head_25%,0.0008058183738188333
RightTouchOrientationY_max,0.0008023927308696186
RightTouch_OrientationVelocityX_50%,0.0007965968584433994
Accel_LeftTouchPosY_max,0.000789032219339484
LeftTouch_Velocity_max,0.000778419686880156
RightTouchOrientationZ_75%,0.000774008012764913
Accel_RightTouchPosY_std,0.0007724607600945492
RightTouchOrientationZ_max,0.0007700792317478969
Head_OrientationVelocityX_max,0.0007599618562118409
size_cumsum_max,0.0007437349641546709
RightTouch_OrientationAccelZ_75%,0.0007426899355120976
Head_OrientationAccelX_std,0.0007382289068020433
Velocity_HeadPosX_25%,0.0007338522761870493
LeftTouch_OrientationVelocityY_max,0.0007288320697580169
distance_LeftTouch_to_RightTouch_mean,0.000715083291826705
LeftTouch_OrientationVelocityY_75%,0.0007120533461047484
angle_RightTouch_to_Head_std,0.0007075294393592993
Head_OrientationVelocityZ_75%,0.0007049132730820221
angle_LeftTouch_to_RightTouch_min,0.0007020561953747453
Accel_RightTouchPosX_max,0.0006950858512684802
Velocity_HeadPosZ_75%,0.0006903523381097228
LeftTouch_OrientationAccelX_min,0.0006895975337660623
Head_Velocity_50%,0.0006764760111598481
Accel_LeftTouchPosY_std,0.0006759396065253395
RightTouch_OrientationAccelZ_min,0.0006757092648653849
RightTouch_OrientationAccelZ_max,0.0006647200934154017
Head_OrientationVelocityZ_25%,0.0006608131597926663
RightTouchOrientationW_75%,0.0006576250045048473
Velocity_HeadPosY_25%,0.00065673225762711
RightTouch_OrientationVelocityZ_min,0.0006564761880619074
LeftTouch_OrientationVelocityX_max,0.0006549747247814465
RightTouch_OrientationVelocityX_min,0.0006489611483414793
RightTouchPosY_std,0.0006476604427755749
LeftTouchOrientationZ_min,0.0006429231685478932
Velocity_LeftTouchPosZ_max,0.0006420490546038761
Head_OrientationVelocityZ_std,0.0006353879002423888
HeadOrientationX_std,0.0006334065322626994
RightTouch_OrientationAccelX_min,0.0006327735825540828
Velocity_RightTouchPosZ_min,0.0006277097688624039
Head_Velocity_max,0.0006195044514570456
Accel_LeftTouchPosX_max,0.0006187815716884599
angle_LeftTouch_to_RightTouch_50%,0.0006135609815258094
angle_RightTouch_to_Head_75%,0.0006012773351024074
Velocity_LeftTouchPosY_std,0.0006007111946829129
HeadOrientationY_std,0.0005976558340302236
size_cumsum_mean,0.0005961668077567583
HeadPosY_std,0.000592626787740197
Velocity_HeadPosX_min,0.0005903682430963723
RightTouch_OrientationAccelY_25%,0.0005902109101688397
Head_OrientationVelocityX_25%,0.0005885176459210184
Velocity_LeftTouchPosX_std,0.0005862459704554728
LeftTouchPosY_std,0.0005510441701399769
HeadPosZ_std,0.0005509348352610788
RightTouch_OrientationAccelY_75%,0.000544759835014145
Velocity_LeftTouchPosY_50%,0.0005410596066689249
HeadPosX_std,0.0005308565078359676
RightTouchPosZ_std,0.0005282811809315392
Accel_LeftTouchPosX_min,0.0005192093789486296
angle_LeftTouch_to_Head_max,0.0005054752019663854
Velocity_HeadPosX_75%,0.000497537770787559
LeftTouch_OrientationVelocityZ_std,0.0004969128757095372
LeftTouch_OrientationAccelX_max,0.0004963715140904313
LeftTouch_Velocity_mean,0.0004951503616401465
Accel_LeftTouchPosX_25%,0.0004945263158953838
LeftTouch_OrientationAccelY_50%,0.00048784320669813356
distance_LeftTouch_to_RightTouch_std,0.0004850166624051483
angle_RightTouch_to_Head_mean,0.0004777124152316379
angle_LeftTouch_to_RightTouch_25%,0.00047687813533046826
Velocity_RightTouchPosY_max,0.0004755663972688138
Head_OrientationVelocityX_min,0.00047053637105387125
angle_LeftTouch_to_RightTouch_max,0.00047037209823383723
Accel_LeftTouchPosY_min,0.00046733432871808554
RightTouch_OrientationAccelZ_25%,0.00046318577521828005
packet_count_mean,0.0004544567559456097
RightTouch_OrientationVelocityX_std,0.00045442241805116764
distance_LeftTouch_to_RightTouch_75%,0.00045226339279274235
LeftTouchPosZ_std,0.0004499433693983561
RightTouchOrientationZ_mean,0.00044617777581426246
Velocity_RightTouchPosX_max,0.0004448773225805567
Velocity_LeftTouchPosX_75%,0.0004424711415626156
Velocity_HeadPosZ_max,0.0004418669478967634
Velocity_HeadPosY_75%,0.0004298097843393613
RightTouch_OrientationVelocityY_25%,0.0004283486511310104
Accel_HeadPosZ_75%,0.000427221207242116
Velocity_HeadPosX_50%,0.00041588578214845864
angle_LeftTouch_to_RightTouch_std,0.00041448924411335966
Accel_RightTouchPosZ_75%,0.00041167088629782636
Velocity_HeadPosY_std,0.0004108803515219921
