User_ID,Game_Type,Model_Type,Accuracy,Precision,Recall,F1,AUC,FAR,FRR
34,forklift_simulator,MLP,0.967741935483871,0.9230769230769231,1.0,0.96,1.0,0.05263157894736842,0.0
34,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,LogisticRegression,0.9655172413793104,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
35,forklift_simulator,SVM,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,KNN,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
35,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,SVM,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,KNN,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
36,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,SVM,0.9696969696969697,0.9230769230769231,1.0,0.96,1.0,0.047619047619047616,0.0
37,forklift_simulator,KNN,0.9090909090909091,0.8,1.0,0.8888888888888888,0.9920634920634921,0.14285714285714285,0.0
37,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,DecisionTree,0.9696969696969697,0.9230769230769231,1.0,0.96,0.9761904761904762,0.047619047619047616,0.0
37,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
37,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,SVM,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,KNN,0.9666666666666667,0.9230769230769231,1.0,0.96,1.0,0.05555555555555555,0.0
38,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,GaussianNB,0.9666666666666667,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
38,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
38,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,SVM,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,KNN,0.8235294117647058,0.6666666666666666,1.0,0.8,0.9772727272727273,0.2727272727272727,0.0
39,forklift_simulator,GradientBoosting,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
39,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
40,forklift_simulator,RandomForest,0.96875,1.0,0.9166666666666666,0.9565217391304348,0.9958333333333335,0.0,0.08333333333333333
40,forklift_simulator,LogisticRegression,0.96875,0.9230769230769231,1.0,0.96,0.9958333333333333,0.05,0.0
40,forklift_simulator,SVM,0.78125,0.631578947368421,1.0,0.7741935483870968,1.0,0.35,0.0
40,forklift_simulator,KNN,0.75,0.6,1.0,0.75,0.9104166666666667,0.4,0.0
40,forklift_simulator,GradientBoosting,0.84375,0.8181818181818182,0.75,0.782608695652174,0.9375,0.1,0.25
40,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
40,forklift_simulator,GaussianNB,0.875,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9666666666666667,0.1,0.16666666666666666
40,forklift_simulator,DecisionTree,0.84375,0.8181818181818182,0.75,0.782608695652174,0.825,0.1,0.25
40,forklift_simulator,MLP,0.96875,0.9230769230769231,1.0,0.96,0.9958333333333333,0.05,0.0
40,forklift_simulator,XGBoost,0.90625,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9833333333333334,0.05,0.16666666666666666
41,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41,forklift_simulator,SVM,0.9333333333333333,0.8571428571428571,1.0,0.9230769230769231,1.0,0.1111111111111111,0.0
41,forklift_simulator,KNN,0.8666666666666667,0.75,1.0,0.8571428571428571,0.9629629629629629,0.2222222222222222,0.0
41,forklift_simulator,GradientBoosting,0.9,1.0,0.75,0.8571428571428571,0.9768518518518519,0.0,0.25
41,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41,forklift_simulator,GaussianNB,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41,forklift_simulator,DecisionTree,0.9333333333333333,1.0,0.8333333333333334,0.9090909090909091,0.9166666666666667,0.0,0.16666666666666666
41,forklift_simulator,MLP,1.0,1.0,1.0,1.0,1.0,0.0,0.0
41,forklift_simulator,XGBoost,0.9,1.0,0.75,0.8571428571428571,1.0,0.0,0.25
42,forklift_simulator,RandomForest,0.9655172413793104,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0,0.08333333333333333
42,forklift_simulator,LogisticRegression,1.0,1.0,1.0,1.0,1.0,0.0,0.0
42,forklift_simulator,SVM,0.8275862068965517,0.7058823529411765,1.0,0.8275862068965517,1.0,0.29411764705882354,0.0
42,forklift_simulator,KNN,0.896551724137931,0.8,1.0,0.8888888888888888,0.9117647058823528,0.17647058823529413,0.0
42,forklift_simulator,GradientBoosting,0.9310344827586207,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9901960784313726,0.058823529411764705,0.08333333333333333
42,forklift_simulator,AdaBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
42,forklift_simulator,GaussianNB,0.9310344827586207,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9681372549019608,0.058823529411764705,0.08333333333333333
42,forklift_simulator,DecisionTree,1.0,1.0,1.0,1.0,1.0,0.0,0.0
42,forklift_simulator,MLP,0.9310344827586207,1.0,0.8333333333333334,0.9090909090909091,1.0,0.0,0.16666666666666666
42,forklift_simulator,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,0.0
43,forklift_simulator,RandomForest,1.0,1.0,1.0,1.0,1.0,0.0,0.0
43,forklift_simulator,LogisticRegression,0.90625,0.8461538461538461,0.9166666666666666,0.88,0.9916666666666667,0.1,0.08333333333333333
43,forklift_simulator,SVM,0.65625,0.5238095238095238,0.9166666666666666,0.6666666666666666,0.9333333333333332,0.5,0.08333333333333333
43,forklift_simulator,KNN,0.71875,0.5714285714285714,1.0,0.7272727272727273,0.8979166666666667,0.45,0.0
43,forklift_simulator,GradientBoosting,0.96875,1.0,0.9166666666666666,0.9565217391304348,0.94375,0.0,0.08333333333333333
