Target_User_ID,Base_User_ID,Intruder_Type,Adaptation_Factor,Authentication_Success,Confidence,Game_Type,Num_Samples,Genuine_Votes,Total_Votes,Genuine_Percent
28,10,physical,0.99,False,0.39749999999999996,beat_saber,4,0,4,0.0
28,10,physical,0.99,False,0.4,beat_saber,4,0,4,0.0
28,10,physical,0.99,False,0.41,beat_saber,5,0,5,0.0
28,10,physical,0.99,False,0.396,beat_saber,5,0,5,0.0
28,10,physical,0.99,False,0.41,beat_saber,6,0,6,0.0
28,10,physical,0.99,False,0.4042857142857143,beat_saber,7,0,7,0.0
28,10,physical,0.99,False,0.39875,beat_saber,8,0,8,0.0
28,10,physical,0.99,False,0.40222222222222226,beat_saber,9,0,9,0.0
28,10,physical,0.99,False,0.403,beat_saber,10,0,10,0.0
29,10,physical,0.89,False,0.16333333333333333,beat_saber,3,0,3,0.0
29,10,physical,0.89,False,0.16333333333333333,beat_saber,3,0,3,0.0
29,10,physical,0.89,False,0.16333333333333333,beat_saber,3,0,3,0.0
29,10,physical,0.89,False,0.16749999999999998,beat_saber,4,0,4,0.0
29,10,physical,0.89,False,0.1625,beat_saber,4,0,4,0.0
29,10,physical,0.89,False,0.16999999999999998,beat_saber,5,0,5,0.0
29,10,physical,0.89,False,0.156,beat_saber,5,0,5,0.0
29,10,physical,0.89,False,0.1633333333333333,beat_saber,6,0,6,0.0
29,10,physical,0.89,False,0.16857142857142857,beat_saber,7,0,7,0.0
29,10,physical,0.89,False,0.16499999999999998,beat_saber,8,0,8,0.0
29,10,physical,0.89,False,0.1633333333333333,beat_saber,9,0,9,0.0
29,10,physical,0.89,False,0.16299999999999998,beat_saber,10,0,10,0.0
9,10,physical,0.92,False,0.22333333333333336,beat_saber,3,0,3,0.0
9,10,physical,0.92,False,0.21333333333333335,beat_saber,3,0,3,0.0
9,10,physical,0.92,False,0.21,beat_saber,3,0,3,0.0
9,10,physical,0.92,False,0.2225,beat_saber,4,0,4,0.0
9,10,physical,0.92,False,0.20500000000000002,beat_saber,4,0,4,0.0
9,10,physical,0.92,False,0.22200000000000003,beat_saber,5,0,5,0.0
9,10,physical,0.92,False,0.21200000000000002,beat_saber,5,0,5,0.0
9,10,physical,0.92,False,0.21833333333333335,beat_saber,6,0,6,0.0
9,10,physical,0.92,False,0.21428571428571427,beat_saber,7,0,7,0.0
9,10,physical,0.92,False,0.21375,beat_saber,8,0,8,0.0
9,10,physical,0.92,False,0.21555555555555556,beat_saber,9,0,9,0.0
9,10,physical,0.92,False,0.217,beat_saber,10,0,10,0.0
10,11,physical,0.99,False,0.3,beat_saber,3,0,3,0.0
10,11,physical,0.99,False,0.32666666666666666,beat_saber,3,0,3,0.0
10,11,physical,0.99,False,0.30666666666666664,beat_saber,3,0,3,0.0
10,11,physical,0.99,False,0.2975,beat_saber,4,0,4,0.0
10,11,physical,0.99,False,0.3225,beat_saber,4,0,4,0.0
10,11,physical,0.99,False,0.304,beat_saber,5,0,5,0.0
10,11,physical,0.99,False,0.312,beat_saber,5,0,5,0.0
10,11,physical,0.99,False,0.3133333333333333,beat_saber,6,0,6,0.0
10,11,physical,0.99,False,0.31285714285714283,beat_saber,7,0,7,0.0
10,11,physical,0.99,False,0.31,beat_saber,8,0,8,0.0
10,11,physical,0.99,False,0.3111111111111111,beat_saber,9,0,9,0.0
10,11,physical,0.99,False,0.308,beat_saber,10,0,10,0.0
12,11,physical,0.94,True,0.5566666666666666,beat_saber,3,2,3,0.6666666666666666
12,11,physical,0.94,False,0.49,beat_saber,3,1,3,0.3333333333333333
12,11,physical,0.94,True,0.53,beat_saber,3,3,3,1.0
12,11,physical,0.94,True,0.5375,beat_saber,4,2,4,0.5
12,11,physical,0.94,True,0.5175,beat_saber,4,3,4,0.75
12,11,physical,0.94,False,0.522,beat_saber,5,2,5,0.4
12,11,physical,0.94,True,0.516,beat_saber,5,4,5,0.8
12,11,physical,0.94,True,0.5233333333333333,beat_saber,6,3,6,0.5
12,11,physical,0.94,True,0.5214285714285714,beat_saber,7,4,7,0.5714285714285714
12,11,physical,0.94,True,0.5275,beat_saber,8,5,8,0.625
12,11,physical,0.94,True,0.5255555555555556,beat_saber,9,6,9,0.6666666666666666
12,11,physical,0.94,True,0.5189999999999999,beat_saber,10,6,10,0.6
14,11,physical,0.9,False,0.24666666666666667,beat_saber,3,0,3,0.0
14,11,physical,0.9,False,0.23666666666666666,beat_saber,3,0,3,0.0
14,11,physical,0.9,False,0.24333333333333332,beat_saber,3,0,3,0.0
14,11,physical,0.9,False,0.25,beat_saber,4,0,4,0.0
14,11,physical,0.9,False,0.22999999999999998,beat_saber,4,0,4,0.0
14,11,physical,0.9,False,0.248,beat_saber,5,0,5,0.0
14,11,physical,0.9,False,0.238,beat_saber,5,0,5,0.0
14,11,physical,0.9,False,0.24166666666666667,beat_saber,6,0,6,0.0
14,11,physical,0.9,False,0.23714285714285713,beat_saber,7,0,7,0.0
14,11,physical,0.9,False,0.24,beat_saber,8,0,8,0.0
14,11,physical,0.9,False,0.2422222222222222,beat_saber,9,0,9,0.0
14,11,physical,0.9,False,0.24299999999999997,beat_saber,10,0,10,0.0
16,11,physical,0.93,False,0.3033333333333334,beat_saber,3,0,3,0.0
16,11,physical,0.93,False,0.27666666666666667,beat_saber,3,0,3,0.0
16,11,physical,0.93,False,0.35000000000000003,beat_saber,3,0,3,0.0
16,11,physical,0.93,False,0.30750000000000005,beat_saber,4,0,4,0.0
16,11,physical,0.93,False,0.31,beat_saber,4,0,4,0.0
16,11,physical,0.93,False,0.28600000000000003,beat_saber,5,0,5,0.0
16,11,physical,0.93,False,0.33,beat_saber,5,0,5,0.0
16,11,physical,0.93,False,0.29000000000000004,beat_saber,6,0,6,0.0
16,11,physical,0.93,False,0.3128571428571429,beat_saber,7,0,7,0.0
16,11,physical,0.93,False,0.3087500000000001,beat_saber,8,0,8,0.0
16,11,physical,0.93,False,0.31000000000000005,beat_saber,9,0,9,0.0
16,11,physical,0.93,False,0.30800000000000005,beat_saber,10,0,10,0.0
17,11,physical,0.88,False,0.13,beat_saber,3,0,3,0.0
17,11,physical,0.88,False,0.15,beat_saber,3,0,3,0.0
17,11,physical,0.88,False,0.15333333333333335,beat_saber,3,0,3,0.0
17,11,physical,0.88,False,0.1375,beat_saber,4,0,4,0.0
17,11,physical,0.88,False,0.14,beat_saber,4,0,4,0.0
17,11,physical,0.88,False,0.14200000000000002,beat_saber,5,0,5,0.0
17,11,physical,0.88,False,0.158,beat_saber,5,0,5,0.0
17,11,physical,0.88,False,0.14,beat_saber,6,0,6,0.0
17,11,physical,0.88,False,0.14142857142857143,beat_saber,7,0,7,0.0
17,11,physical,0.88,False,0.13875,beat_saber,8,0,8,0.0
17,11,physical,0.88,False,0.14444444444444446,beat_saber,9,0,9,0.0
17,11,physical,0.88,False,0.15,beat_saber,10,0,10,0.0
1,11,physical,0.98,False,0.4033333333333333,beat_saber,3,0,3,0.0
1,11,physical,0.98,False,0.4466666666666666,beat_saber,3,0,3,0.0
1,11,physical,0.98,False,0.43,beat_saber,3,0,3,0.0
1,11,physical,0.98,False,0.4125,beat_saber,4,0,4,0.0
1,11,physical,0.98,False,0.42499999999999993,beat_saber,4,0,4,0.0
1,11,physical,0.98,False,0.41600000000000004,beat_saber,5,0,5,0.0
1,11,physical,0.98,False,0.446,beat_saber,5,0,5,0.0
1,11,physical,0.98,False,0.425,beat_saber,6,0,6,0.0
1,11,physical,0.98,False,0.42428571428571427,beat_saber,7,0,7,0.0
1,11,physical,0.98,False,0.41874999999999996,beat_saber,8,0,8,0.0
1,11,physical,0.98,False,0.42666666666666664,beat_saber,9,0,9,0.0
1,11,physical,0.98,False,0.43099999999999994,beat_saber,10,0,10,0.0
23,11,physical,0.86,False,0.18333333333333335,beat_saber,3,0,3,0.0
23,11,physical,0.86,False,0.12666666666666668,beat_saber,3,0,3,0.0
23,11,physical,0.86,False,0.16,beat_saber,3,0,3,0.0
23,11,physical,0.86,False,0.17,beat_saber,4,0,4,0.0
23,11,physical,0.86,False,0.14750000000000002,beat_saber,4,0,4,0.0
23,11,physical,0.86,False,0.16,beat_saber,5,0,5,0.0
23,11,physical,0.86,False,0.15200000000000002,beat_saber,5,0,5,0.0
23,11,physical,0.86,False,0.155,beat_saber,6,0,6,0.0
23,11,physical,0.86,False,0.15285714285714286,beat_saber,7,0,7,0.0
23,11,physical,0.86,False,0.15875,beat_saber,8,0,8,0.0
23,11,physical,0.86,False,0.15666666666666668,beat_saber,9,0,9,0.0
23,11,physical,0.86,False,0.156,beat_saber,10,0,10,0.0
26,11,physical,0.96,False,0.3166666666666667,beat_saber,3,0,3,0.0
26,11,physical,0.96,False,0.24,beat_saber,3,0,3,0.0
26,11,physical,0.96,False,0.3033333333333333,beat_saber,3,0,3,0.0
26,11,physical,0.96,False,0.29500000000000004,beat_saber,4,0,4,0.0
26,11,physical,0.96,False,0.2925,beat_saber,4,0,4,0.0
26,11,physical,0.96,False,0.278,beat_saber,5,0,5,0.0
26,11,physical,0.96,False,0.29200000000000004,beat_saber,5,0,5,0.0
26,11,physical,0.96,False,0.2783333333333334,beat_saber,6,0,6,0.0
26,11,physical,0.96,False,0.28285714285714286,beat_saber,7,0,7,0.0
26,11,physical,0.96,False,0.29375,beat_saber,8,0,8,0.0
26,11,physical,0.96,False,0.2866666666666667,beat_saber,9,0,9,0.0
26,11,physical,0.96,False,0.28500000000000003,beat_saber,10,0,10,0.0
29,11,physical,0.96,False,0.19333333333333336,beat_saber,3,0,3,0.0
29,11,physical,0.96,False,0.14333333333333334,beat_saber,3,0,3,0.0
29,11,physical,0.96,False,0.18333333333333335,beat_saber,3,0,3,0.0
29,11,physical,0.96,False,0.18500000000000003,beat_saber,4,0,4,0.0
29,11,physical,0.96,False,0.165,beat_saber,4,0,4,0.0
29,11,physical,0.96,False,0.17600000000000002,beat_saber,5,0,5,0.0
29,11,physical,0.96,False,0.164,beat_saber,5,0,5,0.0
29,11,physical,0.96,False,0.16833333333333336,beat_saber,6,0,6,0.0
29,11,physical,0.96,False,0.17285714285714288,beat_saber,7,0,7,0.0
29,11,physical,0.96,False,0.17500000000000002,beat_saber,8,0,8,0.0
29,11,physical,0.96,False,0.17333333333333334,beat_saber,9,0,9,0.0
29,11,physical,0.96,False,0.17,beat_saber,10,0,10,0.0
8,11,physical,0.97,False,0.37333333333333335,beat_saber,3,0,3,0.0
8,11,physical,0.97,False,0.32666666666666666,beat_saber,3,0,3,0.0
8,11,physical,0.97,False,0.33,beat_saber,3,0,3,0.0
8,11,physical,0.97,False,0.36000000000000004,beat_saber,4,0,4,0.0
8,11,physical,0.97,False,0.33749999999999997,beat_saber,4,0,4,0.0
8,11,physical,0.97,False,0.35000000000000003,beat_saber,5,0,5,0.0
8,11,physical,0.97,False,0.324,beat_saber,5,0,5,0.0
8,11,physical,0.97,False,0.35000000000000003,beat_saber,6,0,6,0.0
8,11,physical,0.97,False,0.33999999999999997,beat_saber,7,0,7,0.0
8,11,physical,0.97,False,0.34875,beat_saber,8,0,8,0.0
8,11,physical,0.97,False,0.3433333333333333,beat_saber,9,0,9,0.0
8,11,physical,0.97,False,0.337,beat_saber,10,0,10,0.0
10,12,physical,0.88,False,0.2833333333333334,beat_saber,3,0,3,0.0
10,12,physical,0.88,False,0.32666666666666666,beat_saber,3,0,3,0.0
10,12,physical,0.88,False,0.30333333333333334,beat_saber,3,0,3,0.0
10,12,physical,0.88,False,0.29000000000000004,beat_saber,4,0,4,0.0
10,12,physical,0.88,False,0.3025,beat_saber,4,0,4,0.0
10,12,physical,0.88,False,0.29800000000000004,beat_saber,5,0,5,0.0
10,12,physical,0.88,False,0.314,beat_saber,5,0,5,0.0
10,12,physical,0.88,False,0.30500000000000005,beat_saber,6,0,6,0.0
10,12,physical,0.88,False,0.2985714285714286,beat_saber,7,0,7,0.0
10,12,physical,0.88,False,0.29625,beat_saber,8,0,8,0.0
10,12,physical,0.88,False,0.30444444444444446,beat_saber,9,0,9,0.0
10,12,physical,0.88,False,0.306,beat_saber,10,0,10,0.0
11,12,physical,0.94,False,0.23666666666666666,beat_saber,3,0,3,0.0
11,12,physical,0.94,False,0.23666666666666666,beat_saber,3,0,3,0.0
11,12,physical,0.94,False,0.2333333333333333,beat_saber,3,0,3,0.0
11,12,physical,0.94,False,0.2425,beat_saber,4,0,4,0.0
11,12,physical,0.94,False,0.24,beat_saber,4,0,4,0.0
11,12,physical,0.94,False,0.24,beat_saber,5,0,5,0.0
11,12,physical,0.94,False,0.236,beat_saber,5,0,5,0.0
11,12,physical,0.94,False,0.23666666666666666,beat_saber,6,0,6,0.0
11,12,physical,0.94,False,0.24428571428571427,beat_saber,7,0,7,0.0
11,12,physical,0.94,False,0.24125,beat_saber,8,0,8,0.0
11,12,physical,0.94,False,0.23555555555555557,beat_saber,9,0,9,0.0
11,12,physical,0.94,False,0.238,beat_saber,10,0,10,0.0
13,12,physical,0.9,False,0.22666666666666666,beat_saber,3,0,3,0.0
13,12,physical,0.9,False,0.17666666666666667,beat_saber,3,0,3,0.0
13,12,physical,0.9,False,0.15666666666666665,beat_saber,3,0,3,0.0
13,12,physical,0.9,False,0.21749999999999997,beat_saber,4,0,4,0.0
13,12,physical,0.9,False,0.1625,beat_saber,4,0,4,0.0
13,12,physical,0.9,False,0.21799999999999997,beat_saber,5,0,5,0.0
13,12,physical,0.9,False,0.166,beat_saber,5,0,5,0.0
13,12,physical,0.9,False,0.20166666666666666,beat_saber,6,0,6,0.0
13,12,physical,0.9,False,0.19428571428571426,beat_saber,7,0,7,0.0
13,12,physical,0.9,False,0.18999999999999997,beat_saber,8,0,8,0.0
13,12,physical,0.9,False,0.18666666666666665,beat_saber,9,0,9,0.0
13,12,physical,0.9,False,0.19199999999999998,beat_saber,10,0,10,0.0
16,12,physical,0.94,False,0.2866666666666667,beat_saber,3,0,3,0.0
16,12,physical,0.94,False,0.2933333333333334,beat_saber,3,0,3,0.0
16,12,physical,0.94,False,0.33,beat_saber,3,0,3,0.0
16,12,physical,0.94,False,0.29000000000000004,beat_saber,4,0,4,0.0
16,12,physical,0.94,False,0.3075,beat_saber,4,0,4,0.0
16,12,physical,0.94,False,0.28600000000000003,beat_saber,5,0,5,0.0
16,12,physical,0.94,False,0.314,beat_saber,5,0,5,0.0
16,12,physical,0.94,False,0.29000000000000004,beat_saber,6,0,6,0.0
16,12,physical,0.94,False,0.29000000000000004,beat_saber,7,0,7,0.0
16,12,physical,0.94,False,0.29875,beat_saber,8,0,8,0.0
16,12,physical,0.94,False,0.30333333333333334,beat_saber,9,0,9,0.0
16,12,physical,0.94,False,0.3,beat_saber,10,0,10,0.0
1,12,physical,0.85,False,0.39333333333333337,beat_saber,3,0,3,0.0
1,12,physical,0.85,False,0.3566666666666667,beat_saber,3,0,3,0.0
1,12,physical,0.85,False,0.39666666666666667,beat_saber,3,0,3,0.0
1,12,physical,0.85,False,0.39250000000000007,beat_saber,4,0,4,0.0
1,12,physical,0.85,False,0.37249999999999994,beat_saber,4,0,4,0.0
1,12,physical,0.85,False,0.38800000000000007,beat_saber,5,0,5,0.0
1,12,physical,0.85,False,0.382,beat_saber,5,0,5,0.0
1,12,physical,0.85,False,0.37500000000000006,beat_saber,6,0,6,0.0
1,12,physical,0.85,False,0.3714285714285715,beat_saber,7,0,7,0.0
1,12,physical,0.85,False,0.38250000000000006,beat_saber,8,0,8,0.0
1,12,physical,0.85,False,0.38222222222222224,beat_saber,9,0,9,0.0
1,12,physical,0.85,False,0.38500000000000006,beat_saber,10,0,10,0.0
23,12,physical,0.86,False,0.12,beat_saber,3,0,3,0.0
23,12,physical,0.86,False,0.15000000000000002,beat_saber,3,0,3,0.0
23,12,physical,0.86,False,0.15000000000000002,beat_saber,3,0,3,0.0
23,12,physical,0.86,False,0.1175,beat_saber,4,0,4,0.0
23,12,physical,0.86,False,0.155,beat_saber,4,0,4,0.0
23,12,physical,0.86,False,0.128,beat_saber,5,0,5,0.0
23,12,physical,0.86,False,0.15600000000000003,beat_saber,5,0,5,0.0
23,12,physical,0.86,False,0.135,beat_saber,6,0,6,0.0
23,12,physical,0.86,False,0.13428571428571429,beat_saber,7,0,7,0.0
23,12,physical,0.86,False,0.13625,beat_saber,8,0,8,0.0
23,12,physical,0.86,False,0.14,beat_saber,9,0,9,0.0
23,12,physical,0.86,False,0.142,beat_saber,10,0,10,0.0
24,12,physical,0.9,False,0.2333333333333333,beat_saber,3,0,3,0.0
24,12,physical,0.9,False,0.26,beat_saber,3,0,3,0.0
24,12,physical,0.9,False,0.27,beat_saber,3,0,3,0.0
24,12,physical,0.9,False,0.24,beat_saber,4,0,4,0.0
24,12,physical,0.9,False,0.25,beat_saber,4,0,4,0.0
24,12,physical,0.9,False,0.238,beat_saber,5,0,5,0.0
24,12,physical,0.9,False,0.276,beat_saber,5,0,5,0.0
24,12,physical,0.9,False,0.24666666666666667,beat_saber,6,0,6,0.0
24,12,physical,0.9,False,0.24428571428571427,beat_saber,7,0,7,0.0
24,12,physical,0.9,False,0.245,beat_saber,8,0,8,0.0
24,12,physical,0.9,False,0.2544444444444445,beat_saber,9,0,9,0.0
24,12,physical,0.9,False,0.257,beat_saber,10,0,10,0.0
26,12,physical,0.99,False,0.34,beat_saber,3,0,3,0.0
26,12,physical,0.99,False,0.3433333333333333,beat_saber,3,0,3,0.0
26,12,physical,0.99,False,0.26666666666666666,beat_saber,3,0,3,0.0
26,12,physical,0.99,False,0.33,beat_saber,4,0,4,0.0
26,12,physical,0.99,False,0.3175,beat_saber,4,0,4,0.0
26,12,physical,0.99,False,0.34400000000000003,beat_saber,5,0,5,0.0
26,12,physical,0.99,False,0.29000000000000004,beat_saber,5,0,5,0.0
26,12,physical,0.99,False,0.34166666666666673,beat_saber,6,0,6,0.0
26,12,physical,0.99,False,0.33142857142857146,beat_saber,7,0,7,0.0
26,12,physical,0.99,False,0.32375000000000004,beat_saber,8,0,8,0.0
26,12,physical,0.99,False,0.3166666666666667,beat_saber,9,0,9,0.0
26,12,physical,0.99,False,0.31700000000000006,beat_saber,10,0,10,0.0
27,12,physical,0.91,False,0.13333333333333333,beat_saber,3,0,3,0.0
27,12,physical,0.91,False,0.1466666666666667,beat_saber,3,0,3,0.0
27,12,physical,0.91,False,0.12333333333333334,beat_saber,3,0,3,0.0
27,12,physical,0.91,False,0.1375,beat_saber,4,0,4,0.0
27,12,physical,0.91,False,0.13,beat_saber,4,0,4,0.0
27,12,physical,0.91,False,0.134,beat_saber,5,0,5,0.0
27,12,physical,0.91,False,0.136,beat_saber,5,0,5,0.0
27,12,physical,0.91,False,0.14,beat_saber,6,0,6,0.0
27,12,physical,0.91,False,0.13428571428571429,beat_saber,7,0,7,0.0
27,12,physical,0.91,False,0.13375,beat_saber,8,0,8,0.0
27,12,physical,0.91,False,0.13444444444444445,beat_saber,9,0,9,0.0
27,12,physical,0.91,False,0.135,beat_saber,10,0,10,0.0
28,12,physical,0.96,False,0.3666666666666667,beat_saber,3,0,3,0.0
28,12,physical,0.96,False,0.39666666666666667,beat_saber,3,0,3,0.0
28,12,physical,0.96,False,0.3833333333333333,beat_saber,3,0,3,0.0
28,12,physical,0.96,False,0.37,beat_saber,4,0,4,0.0
28,12,physical,0.96,False,0.39749999999999996,beat_saber,4,0,4,0.0
28,12,physical,0.96,False,0.376,beat_saber,5,0,5,0.0
28,12,physical,0.96,False,0.39,beat_saber,5,0,5,0.0
28,12,physical,0.96,False,0.38166666666666665,beat_saber,6,0,6,0.0
28,12,physical,0.96,False,0.3871428571428571,beat_saber,7,0,7,0.0
28,12,physical,0.96,False,0.38375,beat_saber,8,0,8,0.0
28,12,physical,0.96,False,0.38222222222222224,beat_saber,9,0,9,0.0
28,12,physical,0.96,False,0.383,beat_saber,10,0,10,0.0
2,12,physical,0.97,False,0.24,beat_saber,3,0,3,0.0
2,12,physical,0.97,False,0.25,beat_saber,3,0,3,0.0
2,12,physical,0.97,False,0.22666666666666666,beat_saber,3,0,3,0.0
2,12,physical,0.97,False,0.22999999999999998,beat_saber,4,0,4,0.0
2,12,physical,0.97,False,0.26,beat_saber,4,0,4,0.0
2,12,physical,0.97,False,0.238,beat_saber,5,0,5,0.0
2,12,physical,0.97,False,0.242,beat_saber,5,0,5,0.0
2,12,physical,0.97,False,0.245,beat_saber,6,0,6,0.0
2,12,physical,0.97,False,0.24857142857142858,beat_saber,7,0,7,0.0
2,12,physical,0.97,False,0.245,beat_saber,8,0,8,0.0
2,12,physical,0.97,False,0.23888888888888887,beat_saber,9,0,9,0.0
2,12,physical,0.97,False,0.24,beat_saber,10,0,10,0.0
8,12,physical,0.94,False,0.33666666666666667,beat_saber,3,0,3,0.0
8,12,physical,0.94,False,0.31,beat_saber,3,0,3,0.0
8,12,physical,0.94,False,0.25,beat_saber,3,0,3,0.0
8,12,physical,0.94,False,0.32,beat_saber,4,0,4,0.0
8,12,physical,0.94,False,0.2925,beat_saber,4,0,4,0.0
8,12,physical,0.94,False,0.336,beat_saber,5,0,5,0.0
8,12,physical,0.94,False,0.27199999999999996,beat_saber,5,0,5,0.0
8,12,physical,0.94,False,0.32333333333333336,beat_saber,6,0,6,0.0
8,12,physical,0.94,False,0.3228571428571429,beat_saber,7,0,7,0.0
