Target_User_ID,Base_User_ID,Intruder_Type,Adaptation_Factor,Authentication_Success,Confidence,Game_Type,Num_Samples,Genuine_Votes,Total_Votes,Genuine_Percent
46,31,physical,0.88,False,0.14499999999999996,forklift_simulator,10,0,10,0.0
53,31,physical,0.92,False,0.33666666666666667,forklift_simulator,3,0,3,0.0
53,31,physical,0.92,False,0.4033333333333333,forklift_simulator,3,1,3,0.3333333333333333
53,31,physical,0.92,False,0.35333333333333333,forklift_simulator,3,0,3,0.0
53,31,physical,0.92,False,0.33999999999999997,forklift_simulator,4,0,4,0.0
53,31,physical,0.92,False,0.3725,forklift_simulator,4,1,4,0.25
53,31,physical,0.92,False,0.374,forklift_simulator,5,1,5,0.2
53,31,physical,0.92,False,0.366,forklift_simulator,5,0,5,0.0
53,31,physical,0.92,False,0.36999999999999994,forklift_simulator,6,1,6,0.16666666666666666
53,31,physical,0.92,False,0.36571428571428566,forklift_simulator,7,1,7,0.14285714285714285
53,31,physical,0.92,False,0.35624999999999996,forklift_simulator,8,1,8,0.125
53,31,physical,0.92,False,0.3644444444444444,forklift_simulator,9,1,9,0.1111111111111111
53,31,physical,0.92,False,0.37,forklift_simulator,10,1,10,0.1
54,31,physical,0.94,False,0.36000000000000004,forklift_simulator,3,0,3,0.0
54,31,physical,0.94,False,0.34,forklift_simulator,3,0,3,0.0
54,31,physical,0.94,False,0.35333333333333333,forklift_simulator,3,0,3,0.0
54,31,physical,0.94,False,0.36,forklift_simulator,4,0,4,0.0
54,31,physical,0.94,False,0.345,forklift_simulator,4,0,4,0.0
54,31,physical,0.94,False,0.348,forklift_simulator,5,0,5,0.0
54,31,physical,0.94,False,0.34800000000000003,forklift_simulator,5,0,5,0.0
54,31,physical,0.94,False,0.35000000000000003,forklift_simulator,6,0,6,0.0
54,31,physical,0.94,False,0.35000000000000003,forklift_simulator,7,0,7,0.0
54,31,physical,0.94,False,0.35250000000000004,forklift_simulator,8,0,8,0.0
54,31,physical,0.94,False,0.35111111111111115,forklift_simulator,9,0,9,0.0
54,31,physical,0.94,False,0.348,forklift_simulator,10,0,10,0.0
55,31,physical,0.86,False,0.12,forklift_simulator,3,0,3,0.0
55,31,physical,0.86,False,0.11,forklift_simulator,3,0,3,0.0
55,31,physical,0.86,False,0.11,forklift_simulator,3,0,3,0.0
55,31,physical,0.86,False,0.1175,forklift_simulator,4,0,4,0.0
55,31,physical,0.86,False,0.10750000000000001,forklift_simulator,4,0,4,0.0
55,31,physical,0.86,False,0.11599999999999999,forklift_simulator,5,0,5,0.0
55,31,physical,0.86,False,0.11000000000000001,forklift_simulator,5,0,5,0.0
55,31,physical,0.86,False,0.11499999999999999,forklift_simulator,6,0,6,0.0
55,31,physical,0.86,False,0.11428571428571428,forklift_simulator,7,0,7,0.0
55,31,physical,0.86,False,0.11249999999999999,forklift_simulator,8,0,8,0.0
55,31,physical,0.86,False,0.11333333333333334,forklift_simulator,9,0,9,0.0
55,31,physical,0.86,False,0.11300000000000002,forklift_simulator,10,0,10,0.0
57,31,physical,0.95,False,0.23666666666666666,forklift_simulator,3,0,3,0.0
57,31,physical,0.95,False,0.22,forklift_simulator,3,0,3,0.0
57,31,physical,0.95,False,0.2333333333333333,forklift_simulator,3,0,3,0.0
57,31,physical,0.95,False,0.22749999999999998,forklift_simulator,4,0,4,0.0
57,31,physical,0.95,False,0.22749999999999998,forklift_simulator,4,0,4,0.0
57,31,physical,0.95,False,0.22399999999999998,forklift_simulator,5,0,5,0.0
57,31,physical,0.95,False,0.236,forklift_simulator,5,0,5,0.0
57,31,physical,0.95,False,0.2283333333333333,forklift_simulator,6,0,6,0.0
57,31,physical,0.95,False,0.22857142857142856,forklift_simulator,7,0,7,0.0
57,31,physical,0.95,False,0.22749999999999998,forklift_simulator,8,0,8,0.0
57,31,physical,0.95,False,0.22999999999999998,forklift_simulator,9,0,9,0.0
57,31,physical,0.95,False,0.22999999999999998,forklift_simulator,10,0,10,0.0
31,32,physical,0.98,False,0.27,forklift_simulator,3,0,3,0.0
31,32,physical,0.98,False,0.26666666666666666,forklift_simulator,3,0,3,0.0
31,32,physical,0.98,False,0.27,forklift_simulator,3,0,3,0.0
31,32,physical,0.98,False,0.27,forklift_simulator,4,0,4,0.0
31,32,physical,0.98,False,0.27,forklift_simulator,4,0,4,0.0
31,32,physical,0.98,False,0.272,forklift_simulator,5,0,5,0.0
31,32,physical,0.98,False,0.276,forklift_simulator,5,0,5,0.0
31,32,physical,0.98,False,0.26833333333333337,forklift_simulator,6,0,6,0.0
31,32,physical,0.98,False,0.26857142857142857,forklift_simulator,7,0,7,0.0
31,32,physical,0.98,False,0.27,forklift_simulator,8,0,8,0.0
31,32,physical,0.98,False,0.2688888888888889,forklift_simulator,9,0,9,0.0
31,32,physical,0.98,False,0.27399999999999997,forklift_simulator,10,0,10,0.0
41,32,physical,0.92,False,0.13,forklift_simulator,3,0,3,0.0
41,32,physical,0.92,False,0.12666666666666668,forklift_simulator,3,0,3,0.0
41,32,physical,0.92,False,0.11666666666666665,forklift_simulator,3,0,3,0.0
41,32,physical,0.92,False,0.1325,forklift_simulator,4,0,4,0.0
41,32,physical,0.92,False,0.11750000000000001,forklift_simulator,4,0,4,0.0
41,32,physical,0.92,False,0.134,forklift_simulator,5,0,5,0.0
41,32,physical,0.92,False,0.11400000000000002,forklift_simulator,5,0,5,0.0
41,32,physical,0.92,False,0.12833333333333333,forklift_simulator,6,0,6,0.0
41,32,physical,0.92,False,0.12571428571428572,forklift_simulator,7,0,7,0.0
41,32,physical,0.92,False,0.125,forklift_simulator,8,0,8,0.0
41,32,physical,0.92,False,0.12444444444444445,forklift_simulator,9,0,9,0.0
41,32,physical,0.92,False,0.12400000000000003,forklift_simulator,10,0,10,0.0
43,32,physical,0.96,False,0.3333333333333333,forklift_simulator,3,0,3,0.0
43,32,physical,0.96,False,0.31333333333333335,forklift_simulator,3,0,3,0.0
43,32,physical,0.96,False,0.32666666666666666,forklift_simulator,3,0,3,0.0
43,32,physical,0.96,False,0.3325,forklift_simulator,4,0,4,0.0
43,32,physical,0.96,False,0.31500000000000006,forklift_simulator,4,0,4,0.0
43,32,physical,0.96,False,0.334,forklift_simulator,5,0,5,0.0
43,32,physical,0.96,False,0.31600000000000006,forklift_simulator,5,0,5,0.0
43,32,physical,0.96,False,0.32333333333333336,forklift_simulator,6,0,6,0.0
43,32,physical,0.96,False,0.32571428571428573,forklift_simulator,7,0,7,0.0
43,32,physical,0.96,False,0.32375000000000004,forklift_simulator,8,0,8,0.0
43,32,physical,0.96,False,0.3244444444444445,forklift_simulator,9,0,9,0.0
43,32,physical,0.96,False,0.32500000000000007,forklift_simulator,10,0,10,0.0
44,32,physical,0.98,False,0.31666666666666665,forklift_simulator,3,0,3,0.0
44,32,physical,0.98,False,0.3233333333333333,forklift_simulator,3,0,3,0.0
44,32,physical,0.98,False,0.3133333333333333,forklift_simulator,3,0,3,0.0
44,32,physical,0.98,False,0.32,forklift_simulator,4,0,4,0.0
44,32,physical,0.98,False,0.32,forklift_simulator,4,0,4,0.0
44,32,physical,0.98,False,0.32,forklift_simulator,5,0,5,0.0
44,32,physical,0.98,False,0.318,forklift_simulator,5,0,5,0.0
44,32,physical,0.98,False,0.32,forklift_simulator,6,0,6,0.0
44,32,physical,0.98,False,0.32142857142857145,forklift_simulator,7,0,7,0.0
44,32,physical,0.98,False,0.32,forklift_simulator,8,0,8,0.0
44,32,physical,0.98,False,0.31777777777777777,forklift_simulator,9,0,9,0.0
44,32,physical,0.98,False,0.319,forklift_simulator,10,0,10,0.0
46,32,physical,0.88,False,0.15000000000000002,forklift_simulator,3,0,3,0.0
46,32,physical,0.88,False,0.14,forklift_simulator,3,0,3,0.0
46,32,physical,0.88,False,0.15,forklift_simulator,3,0,3,0.0
46,32,physical,0.88,False,0.15500000000000003,forklift_simulator,4,0,4,0.0
46,32,physical,0.88,False,0.14,forklift_simulator,4,0,4,0.0
46,32,physical,0.88,False,0.14800000000000002,forklift_simulator,5,0,5,0.0
46,32,physical,0.88,False,0.14800000000000002,forklift_simulator,5,0,5,0.0
46,32,physical,0.88,False,0.14500000000000002,forklift_simulator,6,0,6,0.0
46,32,physical,0.88,False,0.1457142857142857,forklift_simulator,7,0,7,0.0
46,32,physical,0.88,False,0.1475,forklift_simulator,8,0,8,0.0
46,32,physical,0.88,False,0.14666666666666664,forklift_simulator,9,0,9,0.0
46,32,physical,0.88,False,0.14799999999999996,forklift_simulator,10,0,10,0.0
53,32,physical,0.94,False,0.39333333333333337,forklift_simulator,3,0,3,0.0
53,32,physical,0.94,False,0.4066666666666667,forklift_simulator,3,0,3,0.0
53,32,physical,0.94,False,0.38999999999999996,forklift_simulator,3,0,3,0.0
53,32,physical,0.94,False,0.395,forklift_simulator,4,0,4,0.0
53,32,physical,0.94,False,0.39249999999999996,forklift_simulator,4,0,4,0.0
53,32,physical,0.94,False,0.388,forklift_simulator,5,0,5,0.0
53,32,physical,0.94,False,0.388,forklift_simulator,5,0,5,0.0
53,32,physical,0.94,False,0.39999999999999997,forklift_simulator,6,0,6,0.0
53,32,physical,0.94,False,0.39571428571428574,forklift_simulator,7,0,7,0.0
53,32,physical,0.94,False,0.39375,forklift_simulator,8,0,8,0.0
53,32,physical,0.94,False,0.39666666666666667,forklift_simulator,9,0,9,0.0
53,32,physical,0.94,False,0.388,forklift_simulator,10,0,10,0.0
55,32,physical,0.86,False,0.13,forklift_simulator,3,0,3,0.0
55,32,physical,0.86,False,0.15333333333333332,forklift_simulator,3,0,3,0.0
55,32,physical,0.86,False,0.13,forklift_simulator,3,0,3,0.0
55,32,physical,0.86,False,0.1375,forklift_simulator,4,0,4,0.0
55,32,physical,0.86,False,0.14,forklift_simulator,4,0,4,0.0
55,32,physical,0.86,False,0.146,forklift_simulator,5,0,5,0.0
55,32,physical,0.86,False,0.134,forklift_simulator,5,0,5,0.0
55,32,physical,0.86,False,0.14166666666666666,forklift_simulator,6,0,6,0.0
55,32,physical,0.86,False,0.13857142857142857,forklift_simulator,7,0,7,0.0
55,32,physical,0.86,False,0.13874999999999998,forklift_simulator,8,0,8,0.0
55,32,physical,0.86,False,0.13777777777777775,forklift_simulator,9,0,9,0.0
55,32,physical,0.86,False,0.13999999999999996,forklift_simulator,10,0,10,0.0
56,32,physical,0.87,False,0.24666666666666667,forklift_simulator,3,0,3,0.0
56,32,physical,0.87,False,0.21666666666666667,forklift_simulator,3,0,3,0.0
56,32,physical,0.87,False,0.23666666666666666,forklift_simulator,3,0,3,0.0
56,32,physical,0.87,False,0.24,forklift_simulator,4,0,4,0.0
56,32,physical,0.87,False,0.22999999999999998,forklift_simulator,4,0,4,0.0
56,32,physical,0.87,False,0.22999999999999998,forklift_simulator,5,0,5,0.0
56,32,physical,0.87,False,0.23399999999999999,forklift_simulator,5,0,5,0.0
56,32,physical,0.87,False,0.23166666666666666,forklift_simulator,6,0,6,0.0
56,32,physical,0.87,False,0.23285714285714285,forklift_simulator,7,0,7,0.0
56,32,physical,0.87,False,0.235,forklift_simulator,8,0,8,0.0
56,32,physical,0.87,False,0.23333333333333334,forklift_simulator,9,0,9,0.0
56,32,physical,0.87,False,0.23200000000000004,forklift_simulator,10,0,10,0.0
58,32,physical,0.9,False,0.06,forklift_simulator,3,0,3,0.0
58,32,physical,0.9,False,0.09000000000000001,forklift_simulator,3,0,3,0.0
58,32,physical,0.9,False,0.07666666666666667,forklift_simulator,3,0,3,0.0
58,32,physical,0.9,False,0.0625,forklift_simulator,4,0,4,0.0
58,32,physical,0.9,False,0.09000000000000001,forklift_simulator,4,0,4,0.0
58,32,physical,0.9,False,0.074,forklift_simulator,5,0,5,0.0
58,32,physical,0.9,False,0.078,forklift_simulator,5,0,5,0.0
58,32,physical,0.9,False,0.075,forklift_simulator,6,0,6,0.0
58,32,physical,0.9,False,0.07571428571428572,forklift_simulator,7,0,7,0.0
58,32,physical,0.9,False,0.07625,forklift_simulator,8,0,8,0.0
58,32,physical,0.9,False,0.07555555555555554,forklift_simulator,9,0,9,0.0
58,32,physical,0.9,False,0.07599999999999998,forklift_simulator,10,0,10,0.0
59,32,physical,0.87,False,0.17333333333333334,forklift_simulator,3,0,3,0.0
59,32,physical,0.87,False,0.17333333333333334,forklift_simulator,3,0,3,0.0
59,32,physical,0.87,False,0.17,forklift_simulator,3,0,3,0.0
59,32,physical,0.87,False,0.1675,forklift_simulator,4,0,4,0.0
59,32,physical,0.87,False,0.17500000000000002,forklift_simulator,4,0,4,0.0
59,32,physical,0.87,False,0.17200000000000001,forklift_simulator,5,0,5,0.0
59,32,physical,0.87,False,0.16799999999999998,forklift_simulator,5,0,5,0.0
59,32,physical,0.87,False,0.17333333333333334,forklift_simulator,6,0,6,0.0
59,32,physical,0.87,False,0.1742857142857143,forklift_simulator,7,0,7,0.0
59,32,physical,0.87,False,0.17124999999999999,forklift_simulator,8,0,8,0.0
59,32,physical,0.87,False,0.1722222222222222,forklift_simulator,9,0,9,0.0
59,32,physical,0.87,False,0.16999999999999998,forklift_simulator,10,0,10,0.0
32,38,physical,0.97,False,0.43,forklift_simulator,3,0,3,0.0
32,38,physical,0.97,False,0.4166666666666667,forklift_simulator,3,0,3,0.0
32,38,physical,0.97,False,0.44,forklift_simulator,3,0,3,0.0
32,38,physical,0.97,False,0.42000000000000004,forklift_simulator,4,0,4,0.0
32,38,physical,0.97,False,0.435,forklift_simulator,4,0,4,0.0
32,38,physical,0.97,False,0.41800000000000004,forklift_simulator,5,0,5,0.0
32,38,physical,0.97,False,0.442,forklift_simulator,5,0,5,0.0
32,38,physical,0.97,False,0.4233333333333334,forklift_simulator,6,0,6,0.0
32,38,physical,0.97,False,0.4271428571428572,forklift_simulator,7,0,7,0.0
32,38,physical,0.97,False,0.4275000000000001,forklift_simulator,8,0,8,0.0
32,38,physical,0.97,False,0.428888888888889,forklift_simulator,9,0,9,0.0
32,38,physical,0.97,False,0.43000000000000005,forklift_simulator,10,0,10,0.0
39,38,physical,0.86,False,0.08666666666666667,forklift_simulator,3,0,3,0.0
39,38,physical,0.86,False,0.09333333333333334,forklift_simulator,3,0,3,0.0
39,38,physical,0.86,False,0.16333333333333333,forklift_simulator,3,0,3,0.0
39,38,physical,0.86,False,0.0875,forklift_simulator,4,0,4,0.0
39,38,physical,0.86,False,0.1175,forklift_simulator,4,0,4,0.0
39,38,physical,0.86,False,0.088,forklift_simulator,5,0,5,0.0
39,38,physical,0.86,False,0.13999999999999999,forklift_simulator,5,0,5,0.0
39,38,physical,0.86,False,0.08999999999999998,forklift_simulator,6,0,6,0.0
39,38,physical,0.86,False,0.10428571428571429,forklift_simulator,7,0,7,0.0
39,38,physical,0.86,False,0.1025,forklift_simulator,8,0,8,0.0
39,38,physical,0.86,False,0.11444444444444445,forklift_simulator,9,0,9,0.0
39,38,physical,0.86,False,0.11400000000000002,forklift_simulator,10,0,10,0.0
40,38,physical,0.97,False,0.29000000000000004,forklift_simulator,3,0,3,0.0
40,38,physical,0.97,False,0.26333333333333336,forklift_simulator,3,0,3,0.0
40,38,physical,0.97,False,0.28,forklift_simulator,3,0,3,0.0
40,38,physical,0.97,False,0.28,forklift_simulator,4,0,4,0.0
40,38,physical,0.97,False,0.2775,forklift_simulator,4,0,4,0.0
40,38,physical,0.97,False,0.278,forklift_simulator,5,0,5,0.0
40,38,physical,0.97,False,0.278,forklift_simulator,5,0,5,0.0
40,38,physical,0.97,False,0.27666666666666667,forklift_simulator,6,0,6,0.0
40,38,physical,0.97,False,0.27571428571428575,forklift_simulator,7,0,7,0.0
40,38,physical,0.97,False,0.27875,forklift_simulator,8,0,8,0.0
40,38,physical,0.97,False,0.2777777777777778,forklift_simulator,9,0,9,0.0
40,38,physical,0.97,False,0.278,forklift_simulator,10,0,10,0.0
42,38,physical,0.88,False,0.09000000000000001,forklift_simulator,3,0,3,0.0
42,38,physical,0.88,False,0.12333333333333334,forklift_simulator,3,0,3,0.0
42,38,physical,0.88,False,0.10666666666666667,forklift_simulator,3,0,3,0.0
42,38,physical,0.88,False,0.095,forklift_simulator,4,0,4,0.0
42,38,physical,0.88,False,0.11249999999999999,forklift_simulator,4,0,4,0.0
42,38,physical,0.88,False,0.10200000000000001,forklift_simulator,5,0,5,0.0
42,38,physical,0.88,False,0.10600000000000001,forklift_simulator,5,0,5,0.0
42,38,physical,0.88,False,0.10666666666666667,forklift_simulator,6,0,6,0.0
42,38,physical,0.88,False,0.10428571428571429,forklift_simulator,7,0,7,0.0
42,38,physical,0.88,False,0.10375,forklift_simulator,8,0,8,0.0
42,38,physical,0.88,False,0.10666666666666666,forklift_simulator,9,0,9,0.0
42,38,physical,0.88,False,0.10400000000000001,forklift_simulator,10,0,10,0.0
44,38,physical,0.89,False,0.2966666666666667,forklift_simulator,3,0,3,0.0
44,38,physical,0.89,False,0.3,forklift_simulator,3,0,3,0.0
44,38,physical,0.89,False,0.3133333333333334,forklift_simulator,3,0,3,0.0
44,38,physical,0.89,False,0.30250000000000005,forklift_simulator,4,0,4,0.0
44,38,physical,0.89,False,0.2975,forklift_simulator,4,0,4,0.0
44,38,physical,0.89,False,0.30000000000000004,forklift_simulator,5,0,5,0.0
44,38,physical,0.89,False,0.314,forklift_simulator,5,0,5,0.0
44,38,physical,0.89,False,0.2983333333333334,forklift_simulator,6,0,6,0.0
44,38,physical,0.89,False,0.3028571428571429,forklift_simulator,7,0,7,0.0
44,38,physical,0.89,False,0.30000000000000004,forklift_simulator,8,0,8,0.0
44,38,physical,0.89,False,0.3033333333333334,forklift_simulator,9,0,9,0.0
44,38,physical,0.89,False,0.30700000000000005,forklift_simulator,10,0,10,0.0
45,38,physical,0.95,False,0.15333333333333335,forklift_simulator,3,0,3,0.0
45,38,physical,0.95,False,0.15666666666666668,forklift_simulator,3,0,3,0.0
45,38,physical,0.95,False,0.12666666666666668,forklift_simulator,3,0,3,0.0
45,38,physical,0.95,False,0.15000000000000002,forklift_simulator,4,0,4,0.0
45,38,physical,0.95,False,0.1525,forklift_simulator,4,0,4,0.0
45,38,physical,0.95,False,0.15000000000000002,forklift_simulator,5,0,5,0.0
45,38,physical,0.95,False,0.148,forklift_simulator,5,0,5,0.0
45,38,physical,0.95,False,0.15500000000000003,forklift_simulator,6,0,6,0.0
45,38,physical,0.95,False,0.15000000000000005,forklift_simulator,7,0,7,0.0
45,38,physical,0.95,False,0.15125000000000002,forklift_simulator,8,0,8,0.0
45,38,physical,0.95,False,0.14555555555555558,forklift_simulator,9,0,9,0.0
45,38,physical,0.95,False,0.14900000000000002,forklift_simulator,10,0,10,0.0
46,38,physical,0.86,False,0.15666666666666665,forklift_simulator,3,0,3,0.0
46,38,physical,0.86,False,0.16000000000000003,forklift_simulator,3,0,3,0.0
46,38,physical,0.86,False,0.14333333333333334,forklift_simulator,3,0,3,0.0
46,38,physical,0.86,False,0.1525,forklift_simulator,4,0,4,0.0
46,38,physical,0.86,False,0.16,forklift_simulator,4,0,4,0.0
46,38,physical,0.86,False,0.156,forklift_simulator,5,0,5,0.0
46,38,physical,0.86,False,0.152,forklift_simulator,5,0,5,0.0
46,38,physical,0.86,False,0.15833333333333335,forklift_simulator,6,0,6,0.0
46,38,physical,0.86,False,0.15714285714285717,forklift_simulator,7,0,7,0.0
46,38,physical,0.86,False,0.15625,forklift_simulator,8,0,8,0.0
46,38,physical,0.86,False,0.15333333333333332,forklift_simulator,9,0,9,0.0
46,38,physical,0.86,False,0.15399999999999997,forklift_simulator,10,0,10,0.0
53,38,physical,0.88,False,0.39333333333333337,forklift_simulator,3,0,3,0.0
53,38,physical,0.88,False,0.3433333333333333,forklift_simulator,3,0,3,0.0
53,38,physical,0.88,False,0.3433333333333333,forklift_simulator,3,0,3,0.0
53,38,physical,0.88,False,0.37750000000000006,forklift_simulator,4,0,4,0.0
53,38,physical,0.88,False,0.3425,forklift_simulator,4,0,4,0.0
53,38,physical,0.88,False,0.374,forklift_simulator,5,0,5,0.0
53,38,physical,0.88,False,0.34,forklift_simulator,5,0,5,0.0
53,38,physical,0.88,False,0.36833333333333335,forklift_simulator,6,0,6,0.0
53,38,physical,0.88,False,0.36428571428571427,forklift_simulator,7,0,7,0.0
53,38,physical,0.88,False,0.36,forklift_simulator,8,0,8,0.0
53,38,physical,0.88,False,0.36,forklift_simulator,9,0,9,0.0
53,38,physical,0.88,False,0.357,forklift_simulator,10,0,10,0.0
54,38,physical,0.96,False,0.3333333333333333,forklift_simulator,3,0,3,0.0
54,38,physical,0.96,False,0.33666666666666667,forklift_simulator,3,0,3,0.0
54,38,physical,0.96,False,0.3466666666666667,forklift_simulator,3,0,3,0.0
54,38,physical,0.96,False,0.335,forklift_simulator,4,0,4,0.0
54,38,physical,0.96,False,0.33999999999999997,forklift_simulator,4,0,4,0.0
54,38,physical,0.96,False,0.334,forklift_simulator,5,0,5,0.0
54,38,physical,0.96,False,0.35,forklift_simulator,5,0,5,0.0
54,38,physical,0.96,False,0.335,forklift_simulator,6,0,6,0.0
54,38,physical,0.96,False,0.33428571428571435,forklift_simulator,7,0,7,0.0
54,38,physical,0.96,False,0.3375,forklift_simulator,8,0,8,0.0
54,38,physical,0.96,False,0.3388888888888889,forklift_simulator,9,0,9,0.0
54,38,physical,0.96,False,0.342,forklift_simulator,10,0,10,0.0
56,38,physical,0.96,False,0.24666666666666667,forklift_simulator,3,0,3,0.0
56,38,physical,0.96,False,0.27999999999999997,forklift_simulator,3,0,3,0.0
56,38,physical,0.96,False,0.2233333333333333,forklift_simulator,3,0,3,0.0
56,38,physical,0.96,False,0.2575,forklift_simulator,4,0,4,0.0
56,38,physical,0.96,False,0.2525,forklift_simulator,4,0,4,0.0
56,38,physical,0.96,False,0.266,forklift_simulator,5,0,5,0.0
56,38,physical,0.96,False,0.22799999999999998,forklift_simulator,5,0,5,0.0
56,38,physical,0.96,False,0.26333333333333336,forklift_simulator,6,0,6,0.0
56,38,physical,0.96,False,0.2571428571428572,forklift_simulator,7,0,7,0.0
56,38,physical,0.96,False,0.255,forklift_simulator,8,0,8,0.0
56,38,physical,0.96,False,0.25,forklift_simulator,9,0,9,0.0
56,38,physical,0.96,False,0.24700000000000003,forklift_simulator,10,0,10,0.0
57,38,physical,0.87,False,0.22,forklift_simulator,3,0,3,0.0
57,38,physical,0.87,False,0.20999999999999996,forklift_simulator,3,0,3,0.0
57,38,physical,0.87,False,0.21333333333333335,forklift_simulator,3,0,3,0.0
57,38,physical,0.87,False,0.225,forklift_simulator,4,0,4,0.0
57,38,physical,0.87,False,0.20500000000000002,forklift_simulator,4,0,4,0.0
57,38,physical,0.87,False,0.22200000000000003,forklift_simulator,5,0,5,0.0
57,38,physical,0.87,False,0.20800000000000002,forklift_simulator,5,0,5,0.0
57,38,physical,0.87,False,0.215,forklift_simulator,6,0,6,0.0
57,38,physical,0.87,False,0.21285714285714286,forklift_simulator,7,0,7,0.0
57,38,physical,0.87,False,0.215,forklift_simulator,8,0,8,0.0
57,38,physical,0.87,False,0.21444444444444444,forklift_simulator,9,0,9,0.0
57,38,physical,0.87,False,0.215,forklift_simulator,10,0,10,0.0
58,38,physical,0.98,False,0.10000000000000002,forklift_simulator,3,0,3,0.0
58,38,physical,0.98,False,0.10000000000000002,forklift_simulator,3,0,3,0.0
58,38,physical,0.98,False,0.12333333333333334,forklift_simulator,3,0,3,0.0
58,38,physical,0.98,False,0.1,forklift_simulator,4,0,4,0.0
58,38,physical,0.98,False,0.10250000000000001,forklift_simulator,4,0,4,0.0
58,38,physical,0.98,False,0.10200000000000001,forklift_simulator,5,0,5,0.0
58,38,physical,0.98,False,0.12,forklift_simulator,5,0,5,0.0
58,38,physical,0.98,False,0.09999999999999999,forklift_simulator,6,0,6,0.0
58,38,physical,0.98,False,0.10285714285714286,forklift_simulator,7,0,7,0.0
58,38,physical,0.98,False,0.10124999999999999,forklift_simulator,8,0,8,0.0
58,38,physical,0.98,False,0.10777777777777778,forklift_simulator,9,0,9,0.0
