Target_User_ID,Base_User_ID,Intruder_Type,Adaptation_Factor,Authentication_Success,Confidence,Game_Type,Time_Interval
43,32,physical,0.96,False,0.27,forklift_simulator,6
43,32,physical,0.96,False,0.34,forklift_simulator,7
43,32,physical,0.96,False,0.31,forklift_simulator,8
43,32,physical,0.96,False,0.33,forklift_simulator,9
43,32,physical,0.96,False,0.33,forklift_simulator,10
44,32,physical,0.98,False,0.33,forklift_simulator,1
44,32,physical,0.98,False,0.31,forklift_simulator,2
44,32,physical,0.98,False,0.31,forklift_simulator,3
44,32,physical,0.98,False,0.33,forklift_simulator,4
44,32,physical,0.98,False,0.32,forklift_simulator,5
44,32,physical,0.98,False,0.32,forklift_simulator,6
44,32,physical,0.98,False,0.33,forklift_simulator,7
44,32,physical,0.98,False,0.31,forklift_simulator,8
44,32,physical,0.98,False,0.3,forklift_simulator,9
44,32,physical,0.98,False,0.33,forklift_simulator,10
46,32,physical,0.88,False,0.14,forklift_simulator,1
46,32,physical,0.88,False,0.15,forklift_simulator,2
46,32,physical,0.88,False,0.16,forklift_simulator,3
46,32,physical,0.88,False,0.17,forklift_simulator,4
46,32,physical,0.88,False,0.12,forklift_simulator,5
46,32,physical,0.88,False,0.13,forklift_simulator,6
46,32,physical,0.88,False,0.15,forklift_simulator,7
46,32,physical,0.88,False,0.16,forklift_simulator,8
46,32,physical,0.88,False,0.14,forklift_simulator,9
46,32,physical,0.88,False,0.16,forklift_simulator,10
53,32,physical,0.94,False,0.46,forklift_simulator,1
53,32,physical,0.94,False,0.33,forklift_simulator,2
53,32,physical,0.94,False,0.39,forklift_simulator,3
53,32,physical,0.94,False,0.4,forklift_simulator,4
53,32,physical,0.94,False,0.36,forklift_simulator,5
53,32,physical,0.94,False,0.46,forklift_simulator,6
53,32,physical,0.94,False,0.37,forklift_simulator,7
53,32,physical,0.94,False,0.38,forklift_simulator,8
53,32,physical,0.94,False,0.42,forklift_simulator,9
53,32,physical,0.94,False,0.31,forklift_simulator,10
55,32,physical,0.86,False,0.13,forklift_simulator,1
55,32,physical,0.86,False,0.13,forklift_simulator,2
55,32,physical,0.86,False,0.13,forklift_simulator,3
55,32,physical,0.86,False,0.16,forklift_simulator,4
55,32,physical,0.86,False,0.18,forklift_simulator,5
55,32,physical,0.86,False,0.12,forklift_simulator,6
55,32,physical,0.86,False,0.12,forklift_simulator,7
55,32,physical,0.86,False,0.14,forklift_simulator,8
55,32,physical,0.86,False,0.13,forklift_simulator,9
55,32,physical,0.86,False,0.16,forklift_simulator,10
56,32,physical,0.87,False,0.24,forklift_simulator,1
56,32,physical,0.87,False,0.28,forklift_simulator,2
56,32,physical,0.87,False,0.22,forklift_simulator,3
56,32,physical,0.87,False,0.22,forklift_simulator,4
56,32,physical,0.87,False,0.19,forklift_simulator,5
56,32,physical,0.87,False,0.24,forklift_simulator,6
56,32,physical,0.87,False,0.24,forklift_simulator,7
56,32,physical,0.87,False,0.25,forklift_simulator,8
56,32,physical,0.87,False,0.22,forklift_simulator,9
56,32,physical,0.87,False,0.22,forklift_simulator,10
58,32,physical,0.9,False,0.07,forklift_simulator,1
58,32,physical,0.9,False,0.05,forklift_simulator,2
58,32,physical,0.9,False,0.06,forklift_simulator,3
58,32,physical,0.9,False,0.07,forklift_simulator,4
58,32,physical,0.9,False,0.12,forklift_simulator,5
58,32,physical,0.9,False,0.08,forklift_simulator,6
58,32,physical,0.9,False,0.08,forklift_simulator,7
58,32,physical,0.9,False,0.08,forklift_simulator,8
58,32,physical,0.9,False,0.07,forklift_simulator,9
58,32,physical,0.9,False,0.08,forklift_simulator,10
59,32,physical,0.87,False,0.13,forklift_simulator,1
59,32,physical,0.87,False,0.15,forklift_simulator,2
59,32,physical,0.87,False,0.24,forklift_simulator,3
59,32,physical,0.87,False,0.15,forklift_simulator,4
59,32,physical,0.87,False,0.19,forklift_simulator,5
59,32,physical,0.87,False,0.18,forklift_simulator,6
59,32,physical,0.87,False,0.18,forklift_simulator,7
59,32,physical,0.87,False,0.15,forklift_simulator,8
59,32,physical,0.87,False,0.18,forklift_simulator,9
59,32,physical,0.87,False,0.15,forklift_simulator,10
32,38,physical,0.97,False,0.42,forklift_simulator,1
32,38,physical,0.97,False,0.44,forklift_simulator,2
32,38,physical,0.97,False,0.43,forklift_simulator,3
32,38,physical,0.97,False,0.39,forklift_simulator,4
32,38,physical,0.97,False,0.41,forklift_simulator,5
32,38,physical,0.97,False,0.45,forklift_simulator,6
32,38,physical,0.97,False,0.45,forklift_simulator,7
32,38,physical,0.97,False,0.43,forklift_simulator,8
32,38,physical,0.97,False,0.44,forklift_simulator,9
32,38,physical,0.97,False,0.44,forklift_simulator,10
39,38,physical,0.86,False,0.09,forklift_simulator,1
39,38,physical,0.86,False,0.09,forklift_simulator,2
39,38,physical,0.86,False,0.08,forklift_simulator,3
39,38,physical,0.86,False,0.09,forklift_simulator,4
39,38,physical,0.86,False,0.09,forklift_simulator,5
39,38,physical,0.86,False,0.1,forklift_simulator,6
39,38,physical,0.86,False,0.19,forklift_simulator,7
39,38,physical,0.86,False,0.09,forklift_simulator,8
39,38,physical,0.86,False,0.21,forklift_simulator,9
39,38,physical,0.86,False,0.11,forklift_simulator,10
40,38,physical,0.97,False,0.3,forklift_simulator,1
40,38,physical,0.97,False,0.28,forklift_simulator,2
40,38,physical,0.97,False,0.29,forklift_simulator,3
40,38,physical,0.97,False,0.25,forklift_simulator,4
40,38,physical,0.97,False,0.27,forklift_simulator,5
40,38,physical,0.97,False,0.27,forklift_simulator,6
40,38,physical,0.97,False,0.27,forklift_simulator,7
40,38,physical,0.97,False,0.3,forklift_simulator,8
40,38,physical,0.97,False,0.27,forklift_simulator,9
40,38,physical,0.97,False,0.28,forklift_simulator,10
42,38,physical,0.88,False,0.11,forklift_simulator,1
42,38,physical,0.88,False,0.07,forklift_simulator,2
42,38,physical,0.88,False,0.09,forklift_simulator,3
42,38,physical,0.88,False,0.11,forklift_simulator,4
42,38,physical,0.88,False,0.13,forklift_simulator,5
42,38,physical,0.88,False,0.13,forklift_simulator,6
42,38,physical,0.88,False,0.09,forklift_simulator,7
42,38,physical,0.88,False,0.1,forklift_simulator,8
42,38,physical,0.88,False,0.13,forklift_simulator,9
42,38,physical,0.88,False,0.08,forklift_simulator,10
44,38,physical,0.89,False,0.31,forklift_simulator,1
44,38,physical,0.89,False,0.28,forklift_simulator,2
44,38,physical,0.89,False,0.3,forklift_simulator,3
44,38,physical,0.89,False,0.32,forklift_simulator,4
44,38,physical,0.89,False,0.29,forklift_simulator,5
44,38,physical,0.89,False,0.29,forklift_simulator,6
44,38,physical,0.89,False,0.33,forklift_simulator,7
44,38,physical,0.89,False,0.28,forklift_simulator,8
44,38,physical,0.89,False,0.33,forklift_simulator,9
44,38,physical,0.89,False,0.34,forklift_simulator,10
45,38,physical,0.95,False,0.14,forklift_simulator,1
45,38,physical,0.95,False,0.15,forklift_simulator,2
45,38,physical,0.95,False,0.17,forklift_simulator,3
45,38,physical,0.95,False,0.14,forklift_simulator,4
45,38,physical,0.95,False,0.15,forklift_simulator,5
45,38,physical,0.95,False,0.18,forklift_simulator,6
45,38,physical,0.95,False,0.12,forklift_simulator,7
45,38,physical,0.95,False,0.16,forklift_simulator,8
45,38,physical,0.95,False,0.1,forklift_simulator,9
45,38,physical,0.95,False,0.18,forklift_simulator,10
46,38,physical,0.86,False,0.18,forklift_simulator,1
46,38,physical,0.86,False,0.16,forklift_simulator,2
46,38,physical,0.86,False,0.13,forklift_simulator,3
46,38,physical,0.86,False,0.14,forklift_simulator,4
46,38,physical,0.86,False,0.17,forklift_simulator,5
46,38,physical,0.86,False,0.17,forklift_simulator,6
46,38,physical,0.86,False,0.15,forklift_simulator,7
46,38,physical,0.86,False,0.15,forklift_simulator,8
46,38,physical,0.86,False,0.13,forklift_simulator,9
46,38,physical,0.86,False,0.16,forklift_simulator,10
53,38,physical,0.88,False,0.34,forklift_simulator,1
53,38,physical,0.88,False,0.45,forklift_simulator,2
53,38,physical,0.88,False,0.39,forklift_simulator,3
53,38,physical,0.88,False,0.33,forklift_simulator,4
53,38,physical,0.88,False,0.36,forklift_simulator,5
53,38,physical,0.88,False,0.34,forklift_simulator,6
53,38,physical,0.88,False,0.34,forklift_simulator,7
53,38,physical,0.88,False,0.33,forklift_simulator,8
53,38,physical,0.88,False,0.36,forklift_simulator,9
53,38,physical,0.88,False,0.33,forklift_simulator,10
54,38,physical,0.96,False,0.33,forklift_simulator,1
54,38,physical,0.96,False,0.33,forklift_simulator,2
54,38,physical,0.96,False,0.34,forklift_simulator,3
54,38,physical,0.96,False,0.34,forklift_simulator,4
54,38,physical,0.96,False,0.33,forklift_simulator,5
54,38,physical,0.96,False,0.34,forklift_simulator,6
54,38,physical,0.96,False,0.33,forklift_simulator,7
54,38,physical,0.96,False,0.36,forklift_simulator,8
54,38,physical,0.96,False,0.35,forklift_simulator,9
54,38,physical,0.96,False,0.37,forklift_simulator,10
56,38,physical,0.96,False,0.25,forklift_simulator,1
56,38,physical,0.96,False,0.23,forklift_simulator,2
56,38,physical,0.96,False,0.26,forklift_simulator,3
56,38,physical,0.96,False,0.29,forklift_simulator,4
56,38,physical,0.96,False,0.3,forklift_simulator,5
56,38,physical,0.96,False,0.25,forklift_simulator,6
56,38,physical,0.96,False,0.22,forklift_simulator,7
56,38,physical,0.96,False,0.24,forklift_simulator,8
56,38,physical,0.96,False,0.21,forklift_simulator,9
56,38,physical,0.96,False,0.22,forklift_simulator,10
57,38,physical,0.87,False,0.2,forklift_simulator,1
57,38,physical,0.87,False,0.23,forklift_simulator,2
57,38,physical,0.87,False,0.23,forklift_simulator,3
57,38,physical,0.87,False,0.24,forklift_simulator,4
57,38,physical,0.87,False,0.21,forklift_simulator,5
57,38,physical,0.87,False,0.18,forklift_simulator,6
57,38,physical,0.87,False,0.2,forklift_simulator,7
57,38,physical,0.87,False,0.23,forklift_simulator,8
57,38,physical,0.87,False,0.21,forklift_simulator,9
57,38,physical,0.87,False,0.22,forklift_simulator,10
58,38,physical,0.98,False,0.11,forklift_simulator,1
58,38,physical,0.98,False,0.1,forklift_simulator,2
58,38,physical,0.98,False,0.09,forklift_simulator,3
58,38,physical,0.98,False,0.1,forklift_simulator,4
58,38,physical,0.98,False,0.11,forklift_simulator,5
58,38,physical,0.98,False,0.09,forklift_simulator,6
58,38,physical,0.98,False,0.12,forklift_simulator,7
58,38,physical,0.98,False,0.09,forklift_simulator,8
58,38,physical,0.98,False,0.16,forklift_simulator,9
58,38,physical,0.98,False,0.14,forklift_simulator,10
31,39,physical,0.96,False,0.32,forklift_simulator,1
31,39,physical,0.96,False,0.28,forklift_simulator,2
31,39,physical,0.96,False,0.32,forklift_simulator,3
31,39,physical,0.96,False,0.28,forklift_simulator,4
31,39,physical,0.96,False,0.32,forklift_simulator,5
31,39,physical,0.96,False,0.34,forklift_simulator,6
31,39,physical,0.96,False,0.28,forklift_simulator,7
31,39,physical,0.96,False,0.31,forklift_simulator,8
31,39,physical,0.96,False,0.32,forklift_simulator,9
31,39,physical,0.96,False,0.28,forklift_simulator,10
32,39,physical,0.92,False,0.38,forklift_simulator,1
32,39,physical,0.92,False,0.39,forklift_simulator,2
32,39,physical,0.92,False,0.37,forklift_simulator,3
32,39,physical,0.92,False,0.4,forklift_simulator,4
32,39,physical,0.92,False,0.4,forklift_simulator,5
32,39,physical,0.92,False,0.44,forklift_simulator,6
32,39,physical,0.92,False,0.46,forklift_simulator,7
32,39,physical,0.92,False,0.43,forklift_simulator,8
32,39,physical,0.92,False,0.41,forklift_simulator,9
32,39,physical,0.92,False,0.42,forklift_simulator,10
40,39,physical,0.98,False,0.27,forklift_simulator,1
40,39,physical,0.98,False,0.34,forklift_simulator,2
40,39,physical,0.98,False,0.27,forklift_simulator,3
40,39,physical,0.98,False,0.27,forklift_simulator,4
40,39,physical,0.98,False,0.28,forklift_simulator,5
40,39,physical,0.98,False,0.28,forklift_simulator,6
40,39,physical,0.98,False,0.3,forklift_simulator,7
40,39,physical,0.98,False,0.29,forklift_simulator,8
40,39,physical,0.98,False,0.26,forklift_simulator,9
40,39,physical,0.98,False,0.29,forklift_simulator,10
43,39,physical,0.88,False,0.29,forklift_simulator,1
43,39,physical,0.88,False,0.32,forklift_simulator,2
43,39,physical,0.88,False,0.27,forklift_simulator,3
43,39,physical,0.88,False,0.34,forklift_simulator,4
43,39,physical,0.88,False,0.31,forklift_simulator,5
43,39,physical,0.88,False,0.31,forklift_simulator,6
43,39,physical,0.88,False,0.31,forklift_simulator,7
43,39,physical,0.88,False,0.34,forklift_simulator,8
43,39,physical,0.88,False,0.34,forklift_simulator,9
43,39,physical,0.88,False,0.33,forklift_simulator,10
44,39,physical,0.97,False,0.28,forklift_simulator,1
44,39,physical,0.97,False,0.3,forklift_simulator,2
44,39,physical,0.97,False,0.29,forklift_simulator,3
44,39,physical,0.97,False,0.31,forklift_simulator,4
44,39,physical,0.97,False,0.3,forklift_simulator,5
44,39,physical,0.97,False,0.29,forklift_simulator,6
44,39,physical,0.97,False,0.29,forklift_simulator,7
44,39,physical,0.97,False,0.31,forklift_simulator,8
44,39,physical,0.97,False,0.29,forklift_simulator,9
44,39,physical,0.97,False,0.24,forklift_simulator,10
46,39,physical,0.98,False,0.2,forklift_simulator,1
46,39,physical,0.98,False,0.14,forklift_simulator,2
46,39,physical,0.98,False,0.12,forklift_simulator,3
46,39,physical,0.98,False,0.16,forklift_simulator,4
46,39,physical,0.98,False,0.14,forklift_simulator,5
46,39,physical,0.98,False,0.13,forklift_simulator,6
46,39,physical,0.98,False,0.12,forklift_simulator,7
46,39,physical,0.98,False,0.14,forklift_simulator,8
46,39,physical,0.98,False,0.14,forklift_simulator,9
46,39,physical,0.98,False,0.12,forklift_simulator,10
47,39,physical,0.88,False,0.18,forklift_simulator,1
47,39,physical,0.88,False,0.19,forklift_simulator,2
47,39,physical,0.88,False,0.17,forklift_simulator,3
47,39,physical,0.88,False,0.17,forklift_simulator,4
47,39,physical,0.88,False,0.17,forklift_simulator,5
47,39,physical,0.88,False,0.17,forklift_simulator,6
47,39,physical,0.88,False,0.19,forklift_simulator,7
47,39,physical,0.88,False,0.18,forklift_simulator,8
47,39,physical,0.88,False,0.2,forklift_simulator,9
47,39,physical,0.88,False,0.16,forklift_simulator,10
54,39,physical,0.98,False,0.36,forklift_simulator,1
54,39,physical,0.98,False,0.38,forklift_simulator,2
54,39,physical,0.98,False,0.37,forklift_simulator,3
54,39,physical,0.98,False,0.37,forklift_simulator,4
54,39,physical,0.98,False,0.36,forklift_simulator,5
54,39,physical,0.98,False,0.35,forklift_simulator,6
54,39,physical,0.98,False,0.36,forklift_simulator,7
54,39,physical,0.98,False,0.37,forklift_simulator,8
54,39,physical,0.98,False,0.37,forklift_simulator,9
54,39,physical,0.98,False,0.39,forklift_simulator,10
55,39,physical,0.93,False,0.1,forklift_simulator,1
55,39,physical,0.93,False,0.1,forklift_simulator,2
55,39,physical,0.93,False,0.1,forklift_simulator,3
55,39,physical,0.93,False,0.11,forklift_simulator,4
55,39,physical,0.93,False,0.1,forklift_simulator,5
55,39,physical,0.93,False,0.1,forklift_simulator,6
55,39,physical,0.93,False,0.07,forklift_simulator,7
55,39,physical,0.93,False,0.09,forklift_simulator,8
55,39,physical,0.93,False,0.1,forklift_simulator,9
55,39,physical,0.93,False,0.07,forklift_simulator,10
31,40,physical,0.91,False,0.31,forklift_simulator,1
31,40,physical,0.91,False,0.28,forklift_simulator,2
31,40,physical,0.91,False,0.24,forklift_simulator,3
31,40,physical,0.91,False,0.25,forklift_simulator,4
31,40,physical,0.91,False,0.23,forklift_simulator,5
31,40,physical,0.91,False,0.23,forklift_simulator,6
31,40,physical,0.91,False,0.22,forklift_simulator,7
31,40,physical,0.91,False,0.22,forklift_simulator,8
31,40,physical,0.91,False,0.26,forklift_simulator,9
31,40,physical,0.91,False,0.3,forklift_simulator,10
38,40,physical,0.9,False,0.27,forklift_simulator,1
38,40,physical,0.9,False,0.3,forklift_simulator,2
38,40,physical,0.9,False,0.32,forklift_simulator,3
38,40,physical,0.9,False,0.28,forklift_simulator,4
38,40,physical,0.9,False,0.31,forklift_simulator,5
38,40,physical,0.9,False,0.3,forklift_simulator,6
38,40,physical,0.9,False,0.32,forklift_simulator,7
38,40,physical,0.9,False,0.32,forklift_simulator,8
38,40,physical,0.9,False,0.42,forklift_simulator,9
38,40,physical,0.9,False,0.38,forklift_simulator,10
39,40,physical,0.87,False,0.14,forklift_simulator,1
39,40,physical,0.87,False,0.08,forklift_simulator,2
39,40,physical,0.87,False,0.09,forklift_simulator,3
39,40,physical,0.87,False,0.09,forklift_simulator,4
39,40,physical,0.87,False,0.14,forklift_simulator,5
39,40,physical,0.87,False,0.08,forklift_simulator,6
39,40,physical,0.87,False,0.17,forklift_simulator,7
39,40,physical,0.87,False,0.07,forklift_simulator,8
39,40,physical,0.87,False,0.16,forklift_simulator,9
39,40,physical,0.87,False,0.1,forklift_simulator,10
41,40,physical,0.91,False,0.14,forklift_simulator,1
41,40,physical,0.91,False,0.12,forklift_simulator,2
41,40,physical,0.91,False,0.11,forklift_simulator,3
41,40,physical,0.91,False,0.11,forklift_simulator,4
41,40,physical,0.91,False,0.09,forklift_simulator,5
41,40,physical,0.91,False,0.12,forklift_simulator,6
41,40,physical,0.91,False,0.09,forklift_simulator,7
41,40,physical,0.91,False,0.11,forklift_simulator,8
41,40,physical,0.91,False,0.11,forklift_simulator,9
41,40,physical,0.91,False,0.11,forklift_simulator,10
42,40,physical,0.96,False,0.08,forklift_simulator,1
42,40,physical,0.96,False,0.09,forklift_simulator,2
42,40,physical,0.96,False,0.07,forklift_simulator,3
42,40,physical,0.96,False,0.1,forklift_simulator,4
42,40,physical,0.96,False,0.12,forklift_simulator,5
42,40,physical,0.96,False,0.09,forklift_simulator,6
42,40,physical,0.96,False,0.08,forklift_simulator,7
42,40,physical,0.96,False,0.08,forklift_simulator,8
42,40,physical,0.96,False,0.08,forklift_simulator,9
42,40,physical,0.96,False,0.09,forklift_simulator,10
43,40,physical,0.94,False,0.28,forklift_simulator,1
43,40,physical,0.94,False,0.31,forklift_simulator,2
43,40,physical,0.94,False,0.31,forklift_simulator,3
43,40,physical,0.94,False,0.34,forklift_simulator,4
43,40,physical,0.94,False,0.3,forklift_simulator,5
43,40,physical,0.94,False,0.25,forklift_simulator,6
43,40,physical,0.94,False,0.29,forklift_simulator,7
43,40,physical,0.94,False,0.31,forklift_simulator,8
43,40,physical,0.94,False,0.31,forklift_simulator,9
43,40,physical,0.94,False,0.38,forklift_simulator,10
44,40,physical,0.91,False,0.27,forklift_simulator,1
44,40,physical,0.91,False,0.29,forklift_simulator,2
44,40,physical,0.91,False,0.34,forklift_simulator,3
44,40,physical,0.91,False,0.33,forklift_simulator,4
44,40,physical,0.91,False,0.32,forklift_simulator,5
44,40,physical,0.91,False,0.31,forklift_simulator,6
44,40,physical,0.91,False,0.29,forklift_simulator,7
44,40,physical,0.91,False,0.35,forklift_simulator,8
44,40,physical,0.91,False,0.3,forklift_simulator,9
44,40,physical,0.91,False,0.33,forklift_simulator,10
45,40,physical,0.96,False,0.13,forklift_simulator,1
45,40,physical,0.96,False,0.12,forklift_simulator,2
45,40,physical,0.96,False,0.19,forklift_simulator,3
45,40,physical,0.96,False,0.11,forklift_simulator,4
45,40,physical,0.96,False,0.12,forklift_simulator,5
45,40,physical,0.96,False,0.1,forklift_simulator,6
45,40,physical,0.96,False,0.11,forklift_simulator,7
45,40,physical,0.96,False,0.12,forklift_simulator,8
45,40,physical,0.96,False,0.1,forklift_simulator,9
45,40,physical,0.96,False,0.14,forklift_simulator,10
47,40,physical,0.9,False,0.23,forklift_simulator,1
47,40,physical,0.9,False,0.2,forklift_simulator,2
47,40,physical,0.9,False,0.22,forklift_simulator,3
47,40,physical,0.9,False,0.25,forklift_simulator,4
47,40,physical,0.9,False,0.25,forklift_simulator,5
47,40,physical,0.9,False,0.26,forklift_simulator,6
47,40,physical,0.9,False,0.21,forklift_simulator,7
47,40,physical,0.9,False,0.21,forklift_simulator,8
47,40,physical,0.9,False,0.25,forklift_simulator,9
47,40,physical,0.9,False,0.36,forklift_simulator,10
55,40,physical,1.0,False,0.12,forklift_simulator,1
55,40,physical,1.0,False,0.11,forklift_simulator,2
55,40,physical,1.0,False,0.11,forklift_simulator,3
55,40,physical,1.0,False,0.09,forklift_simulator,4
55,40,physical,1.0,False,0.11,forklift_simulator,5
55,40,physical,1.0,False,0.11,forklift_simulator,6
55,40,physical,1.0,False,0.13,forklift_simulator,7
55,40,physical,1.0,False,0.13,forklift_simulator,8
55,40,physical,1.0,False,0.15,forklift_simulator,9
55,40,physical,1.0,False,0.12,forklift_simulator,10
56,40,physical,0.96,False,0.24,forklift_simulator,1
56,40,physical,0.96,False,0.29,forklift_simulator,2
56,40,physical,0.96,False,0.31,forklift_simulator,3
56,40,physical,0.96,False,0.19,forklift_simulator,4
56,40,physical,0.96,False,0.24,forklift_simulator,5
56,40,physical,0.96,False,0.29,forklift_simulator,6
56,40,physical,0.96,False,0.22,forklift_simulator,7
56,40,physical,0.96,False,0.25,forklift_simulator,8
56,40,physical,0.96,False,0.25,forklift_simulator,9
56,40,physical,0.96,False,0.17,forklift_simulator,10
58,40,physical,0.89,False,0.08,forklift_simulator,1
58,40,physical,0.89,False,0.1,forklift_simulator,2
58,40,physical,0.89,False,0.08,forklift_simulator,3
58,40,physical,0.89,False,0.08,forklift_simulator,4
58,40,physical,0.89,False,0.06,forklift_simulator,5
58,40,physical,0.89,False,0.08,forklift_simulator,6
58,40,physical,0.89,False,0.04,forklift_simulator,7
58,40,physical,0.89,False,0.06,forklift_simulator,8
58,40,physical,0.89,False,0.08,forklift_simulator,9
58,40,physical,0.89,False,0.07,forklift_simulator,10
59,40,physical,0.85,False,0.19,forklift_simulator,1
59,40,physical,0.85,False,0.18,forklift_simulator,2
59,40,physical,0.85,False,0.14,forklift_simulator,3
59,40,physical,0.85,False,0.11,forklift_simulator,4
