Target_User_ID,Base_User_ID,Intruder_Type,Adaptation_Factor,Authentication_Success,Confidence,Game_Type,Time_Interval
13,10,physical,0.88,False,0.21,beat_saber,1
13,10,physical,0.88,False,0.16,beat_saber,2
13,10,physical,0.88,False,0.22,beat_saber,3
13,10,physical,0.88,False,0.2,beat_saber,4
13,10,physical,0.88,False,0.2,beat_saber,5
13,10,physical,0.88,False,0.18,beat_saber,6
13,10,physical,0.88,False,0.15,beat_saber,7
13,10,physical,0.88,False,0.2,beat_saber,8
13,10,physical,0.88,False,0.23,beat_saber,9
13,10,physical,0.88,False,0.22,beat_saber,10
14,10,physical,0.93,False,0.23,beat_saber,1
14,10,physical,0.93,False,0.21,beat_saber,2
14,10,physical,0.93,False,0.25,beat_saber,3
14,10,physical,0.93,False,0.27,beat_saber,4
14,10,physical,0.93,False,0.23,beat_saber,5
14,10,physical,0.93,False,0.23,beat_saber,6
14,10,physical,0.93,False,0.22,beat_saber,7
14,10,physical,0.93,False,0.24,beat_saber,8
14,10,physical,0.93,False,0.2,beat_saber,9
14,10,physical,0.93,False,0.25,beat_saber,10
16,10,physical,1.0,False,0.33,beat_saber,1
16,10,physical,1.0,False,0.29,beat_saber,2
16,10,physical,1.0,False,0.32,beat_saber,3
16,10,physical,1.0,False,0.34,beat_saber,4
16,10,physical,1.0,False,0.33,beat_saber,5
16,10,physical,1.0,False,0.29,beat_saber,6
16,10,physical,1.0,False,0.24,beat_saber,7
16,10,physical,1.0,False,0.32,beat_saber,8
16,10,physical,1.0,False,0.34,beat_saber,9
16,10,physical,1.0,False,0.33,beat_saber,10
17,10,physical,0.99,False,0.13,beat_saber,1
17,10,physical,0.99,False,0.19,beat_saber,2
17,10,physical,0.99,False,0.14,beat_saber,3
17,10,physical,0.99,False,0.15,beat_saber,4
17,10,physical,0.99,False,0.14,beat_saber,5
17,10,physical,0.99,False,0.19,beat_saber,6
17,10,physical,0.99,False,0.15,beat_saber,7
17,10,physical,0.99,False,0.17,beat_saber,8
17,10,physical,0.99,False,0.16,beat_saber,9
17,10,physical,0.99,False,0.18,beat_saber,10
24,10,physical,0.97,False,0.25,beat_saber,1
24,10,physical,0.97,False,0.26,beat_saber,2
24,10,physical,0.97,False,0.24,beat_saber,3
24,10,physical,0.97,False,0.3,beat_saber,4
24,10,physical,0.97,False,0.26,beat_saber,5
24,10,physical,0.97,False,0.28,beat_saber,6
24,10,physical,0.97,False,0.29,beat_saber,7
24,10,physical,0.97,False,0.23,beat_saber,8
24,10,physical,0.97,False,0.27,beat_saber,9
24,10,physical,0.97,False,0.33,beat_saber,10
25,10,physical,0.87,True,0.59,beat_saber,1
25,10,physical,0.87,True,0.61,beat_saber,2
25,10,physical,0.87,True,0.52,beat_saber,3
25,10,physical,0.87,True,0.56,beat_saber,4
25,10,physical,0.87,True,0.68,beat_saber,5
25,10,physical,0.87,True,0.67,beat_saber,6
25,10,physical,0.87,True,0.57,beat_saber,7
25,10,physical,0.87,True,0.59,beat_saber,8
25,10,physical,0.87,True,0.59,beat_saber,9
25,10,physical,0.87,True,0.61,beat_saber,10
27,10,physical,0.87,False,0.16,beat_saber,1
27,10,physical,0.87,False,0.15,beat_saber,2
27,10,physical,0.87,False,0.15,beat_saber,3
27,10,physical,0.87,False,0.16,beat_saber,4
27,10,physical,0.87,False,0.14,beat_saber,5
27,10,physical,0.87,False,0.11,beat_saber,6
27,10,physical,0.87,False,0.11,beat_saber,7
27,10,physical,0.87,False,0.14,beat_saber,8
27,10,physical,0.87,False,0.13,beat_saber,9
27,10,physical,0.87,False,0.13,beat_saber,10
28,10,physical,0.99,False,0.41,beat_saber,1
28,10,physical,0.99,False,0.38,beat_saber,2
28,10,physical,0.99,False,0.41,beat_saber,3
28,10,physical,0.99,False,0.39,beat_saber,4
28,10,physical,0.99,False,0.46,beat_saber,5
28,10,physical,0.99,False,0.41,beat_saber,6
28,10,physical,0.99,False,0.37,beat_saber,7
28,10,physical,0.99,False,0.36,beat_saber,8
28,10,physical,0.99,False,0.43,beat_saber,9
28,10,physical,0.99,False,0.41,beat_saber,10
29,10,physical,0.89,False,0.17,beat_saber,1
29,10,physical,0.89,False,0.17,beat_saber,2
29,10,physical,0.89,False,0.15,beat_saber,3
29,10,physical,0.89,False,0.18,beat_saber,4
29,10,physical,0.89,False,0.18,beat_saber,5
29,10,physical,0.89,False,0.13,beat_saber,6
29,10,physical,0.89,False,0.2,beat_saber,7
29,10,physical,0.89,False,0.14,beat_saber,8
29,10,physical,0.89,False,0.15,beat_saber,9
29,10,physical,0.89,False,0.16,beat_saber,10
9,10,physical,0.92,False,0.2,beat_saber,1
9,10,physical,0.92,False,0.23,beat_saber,2
9,10,physical,0.92,False,0.24,beat_saber,3
9,10,physical,0.92,False,0.22,beat_saber,4
9,10,physical,0.92,False,0.22,beat_saber,5
9,10,physical,0.92,False,0.2,beat_saber,6
9,10,physical,0.92,False,0.19,beat_saber,7
9,10,physical,0.92,False,0.21,beat_saber,8
9,10,physical,0.92,False,0.23,beat_saber,9
9,10,physical,0.92,False,0.23,beat_saber,10
10,11,physical,0.99,False,0.3,beat_saber,1
10,11,physical,0.99,False,0.3,beat_saber,2
10,11,physical,0.99,False,0.3,beat_saber,3
10,11,physical,0.99,False,0.29,beat_saber,4
10,11,physical,0.99,False,0.33,beat_saber,5
10,11,physical,0.99,False,0.36,beat_saber,6
10,11,physical,0.99,False,0.31,beat_saber,7
10,11,physical,0.99,False,0.29,beat_saber,8
10,11,physical,0.99,False,0.32,beat_saber,9
10,11,physical,0.99,False,0.28,beat_saber,10
12,11,physical,0.94,True,0.61,beat_saber,1
12,11,physical,0.94,False,0.47,beat_saber,2
12,11,physical,0.94,True,0.59,beat_saber,3
12,11,physical,0.94,False,0.48,beat_saber,4
12,11,physical,0.94,False,0.46,beat_saber,5
12,11,physical,0.94,True,0.53,beat_saber,6
12,11,physical,0.94,True,0.51,beat_saber,7
12,11,physical,0.94,True,0.57,beat_saber,8
12,11,physical,0.94,True,0.51,beat_saber,9
12,11,physical,0.94,False,0.46,beat_saber,10
14,11,physical,0.9,False,0.24,beat_saber,1
14,11,physical,0.9,False,0.22,beat_saber,2
14,11,physical,0.9,False,0.28,beat_saber,3
14,11,physical,0.9,False,0.26,beat_saber,4
14,11,physical,0.9,False,0.24,beat_saber,5
14,11,physical,0.9,False,0.21,beat_saber,6
14,11,physical,0.9,False,0.21,beat_saber,7
14,11,physical,0.9,False,0.26,beat_saber,8
14,11,physical,0.9,False,0.26,beat_saber,9
14,11,physical,0.9,False,0.25,beat_saber,10
16,11,physical,0.93,False,0.28,beat_saber,1
16,11,physical,0.93,False,0.31,beat_saber,2
16,11,physical,0.93,False,0.32,beat_saber,3
16,11,physical,0.93,False,0.32,beat_saber,4
16,11,physical,0.93,False,0.2,beat_saber,5
16,11,physical,0.93,False,0.31,beat_saber,6
16,11,physical,0.93,False,0.45,beat_saber,7
16,11,physical,0.93,False,0.28,beat_saber,8
16,11,physical,0.93,False,0.32,beat_saber,9
16,11,physical,0.93,False,0.29,beat_saber,10
17,11,physical,0.88,False,0.12,beat_saber,1
17,11,physical,0.88,False,0.16,beat_saber,2
17,11,physical,0.88,False,0.11,beat_saber,3
17,11,physical,0.88,False,0.16,beat_saber,4
17,11,physical,0.88,False,0.16,beat_saber,5
17,11,physical,0.88,False,0.13,beat_saber,6
17,11,physical,0.88,False,0.15,beat_saber,7
17,11,physical,0.88,False,0.12,beat_saber,8
17,11,physical,0.88,False,0.19,beat_saber,9
17,11,physical,0.88,False,0.2,beat_saber,10
1,11,physical,0.98,False,0.37,beat_saber,1
1,11,physical,0.98,False,0.46,beat_saber,2
1,11,physical,0.98,False,0.38,beat_saber,3
1,11,physical,0.98,False,0.44,beat_saber,4
1,11,physical,0.98,False,0.43,beat_saber,5
1,11,physical,0.98,False,0.47,beat_saber,6
1,11,physical,0.98,False,0.42,beat_saber,7
1,11,physical,0.98,False,0.38,beat_saber,8
1,11,physical,0.98,False,0.49,beat_saber,9
1,11,physical,0.98,False,0.47,beat_saber,10
23,11,physical,0.86,False,0.2,beat_saber,1
23,11,physical,0.86,False,0.14,beat_saber,2
23,11,physical,0.86,False,0.21,beat_saber,3
23,11,physical,0.86,False,0.13,beat_saber,4
23,11,physical,0.86,False,0.12,beat_saber,5
23,11,physical,0.86,False,0.13,beat_saber,6
23,11,physical,0.86,False,0.14,beat_saber,7
23,11,physical,0.86,False,0.2,beat_saber,8
23,11,physical,0.86,False,0.14,beat_saber,9
23,11,physical,0.86,False,0.15,beat_saber,10
26,11,physical,0.96,False,0.32,beat_saber,1
26,11,physical,0.96,False,0.28,beat_saber,2
26,11,physical,0.96,False,0.35,beat_saber,3
26,11,physical,0.96,False,0.23,beat_saber,4
26,11,physical,0.96,False,0.21,beat_saber,5
26,11,physical,0.96,False,0.28,beat_saber,6
26,11,physical,0.96,False,0.31,beat_saber,7
26,11,physical,0.96,False,0.37,beat_saber,8
26,11,physical,0.96,False,0.23,beat_saber,9
26,11,physical,0.96,False,0.27,beat_saber,10
29,11,physical,0.96,False,0.2,beat_saber,1
29,11,physical,0.96,False,0.18,beat_saber,2
29,11,physical,0.96,False,0.2,beat_saber,3
29,11,physical,0.96,False,0.16,beat_saber,4
29,11,physical,0.96,False,0.14,beat_saber,5
29,11,physical,0.96,False,0.13,beat_saber,6
29,11,physical,0.96,False,0.2,beat_saber,7
29,11,physical,0.96,False,0.19,beat_saber,8
29,11,physical,0.96,False,0.16,beat_saber,9
29,11,physical,0.96,False,0.14,beat_saber,10
8,11,physical,0.97,False,0.4,beat_saber,1
8,11,physical,0.97,False,0.32,beat_saber,2
8,11,physical,0.97,False,0.4,beat_saber,3
8,11,physical,0.97,False,0.32,beat_saber,4
8,11,physical,0.97,False,0.31,beat_saber,5
8,11,physical,0.97,False,0.35,beat_saber,6
8,11,physical,0.97,False,0.28,beat_saber,7
8,11,physical,0.97,False,0.41,beat_saber,8
8,11,physical,0.97,False,0.3,beat_saber,9
8,11,physical,0.97,False,0.28,beat_saber,10
10,12,physical,0.88,False,0.3,beat_saber,1
10,12,physical,0.88,False,0.27,beat_saber,2
10,12,physical,0.88,False,0.28,beat_saber,3
10,12,physical,0.88,False,0.31,beat_saber,4
10,12,physical,0.88,False,0.33,beat_saber,5
10,12,physical,0.88,False,0.34,beat_saber,6
10,12,physical,0.88,False,0.26,beat_saber,7
10,12,physical,0.88,False,0.28,beat_saber,8
10,12,physical,0.88,False,0.37,beat_saber,9
10,12,physical,0.88,False,0.32,beat_saber,10
11,12,physical,0.94,False,0.23,beat_saber,1
11,12,physical,0.94,False,0.22,beat_saber,2
11,12,physical,0.94,False,0.26,beat_saber,3
11,12,physical,0.94,False,0.26,beat_saber,4
11,12,physical,0.94,False,0.23,beat_saber,5
11,12,physical,0.94,False,0.22,beat_saber,6
11,12,physical,0.94,False,0.29,beat_saber,7
11,12,physical,0.94,False,0.22,beat_saber,8
11,12,physical,0.94,False,0.19,beat_saber,9
11,12,physical,0.94,False,0.26,beat_saber,10
13,12,physical,0.9,False,0.21,beat_saber,1
13,12,physical,0.9,False,0.21,beat_saber,2
13,12,physical,0.9,False,0.26,beat_saber,3
13,12,physical,0.9,False,0.19,beat_saber,4
13,12,physical,0.9,False,0.22,beat_saber,5
13,12,physical,0.9,False,0.12,beat_saber,6
13,12,physical,0.9,False,0.15,beat_saber,7
13,12,physical,0.9,False,0.16,beat_saber,8
13,12,physical,0.9,False,0.16,beat_saber,9
13,12,physical,0.9,False,0.24,beat_saber,10
16,12,physical,0.94,False,0.27,beat_saber,1
16,12,physical,0.94,False,0.3,beat_saber,2
16,12,physical,0.94,False,0.29,beat_saber,3
16,12,physical,0.94,False,0.3,beat_saber,4
16,12,physical,0.94,False,0.27,beat_saber,5
16,12,physical,0.94,False,0.31,beat_saber,6
16,12,physical,0.94,False,0.29,beat_saber,7
16,12,physical,0.94,False,0.36,beat_saber,8
16,12,physical,0.94,False,0.34,beat_saber,9
16,12,physical,0.94,False,0.27,beat_saber,10
1,12,physical,0.85,False,0.4,beat_saber,1
1,12,physical,0.85,False,0.38,beat_saber,2
1,12,physical,0.85,False,0.4,beat_saber,3
1,12,physical,0.85,False,0.39,beat_saber,4
1,12,physical,0.85,False,0.37,beat_saber,5
1,12,physical,0.85,False,0.31,beat_saber,6
1,12,physical,0.85,False,0.35,beat_saber,7
1,12,physical,0.85,False,0.46,beat_saber,8
1,12,physical,0.85,False,0.38,beat_saber,9
1,12,physical,0.85,False,0.41,beat_saber,10
23,12,physical,0.86,False,0.1,beat_saber,1
23,12,physical,0.86,False,0.11,beat_saber,2
23,12,physical,0.86,False,0.15,beat_saber,3
23,12,physical,0.86,False,0.11,beat_saber,4
23,12,physical,0.86,False,0.17,beat_saber,5
23,12,physical,0.86,False,0.17,beat_saber,6
23,12,physical,0.86,False,0.13,beat_saber,7
23,12,physical,0.86,False,0.15,beat_saber,8
23,12,physical,0.86,False,0.17,beat_saber,9
23,12,physical,0.86,False,0.16,beat_saber,10
24,12,physical,0.9,False,0.27,beat_saber,1
24,12,physical,0.9,False,0.18,beat_saber,2
24,12,physical,0.9,False,0.25,beat_saber,3
24,12,physical,0.9,False,0.26,beat_saber,4
24,12,physical,0.9,False,0.23,beat_saber,5
24,12,physical,0.9,False,0.29,beat_saber,6
24,12,physical,0.9,False,0.23,beat_saber,7
24,12,physical,0.9,False,0.25,beat_saber,8
24,12,physical,0.9,False,0.33,beat_saber,9
24,12,physical,0.9,False,0.28,beat_saber,10
26,12,physical,0.99,False,0.33,beat_saber,1
26,12,physical,0.99,False,0.35,beat_saber,2
26,12,physical,0.99,False,0.34,beat_saber,3
26,12,physical,0.99,False,0.3,beat_saber,4
26,12,physical,0.99,False,0.4,beat_saber,5
26,12,physical,0.99,False,0.33,beat_saber,6
26,12,physical,0.99,False,0.27,beat_saber,7
26,12,physical,0.99,False,0.27,beat_saber,8
26,12,physical,0.99,False,0.26,beat_saber,9
26,12,physical,0.99,False,0.32,beat_saber,10
27,12,physical,0.91,False,0.14,beat_saber,1
27,12,physical,0.91,False,0.13,beat_saber,2
27,12,physical,0.91,False,0.13,beat_saber,3
27,12,physical,0.91,False,0.15,beat_saber,4
27,12,physical,0.91,False,0.12,beat_saber,5
27,12,physical,0.91,False,0.17,beat_saber,6
27,12,physical,0.91,False,0.1,beat_saber,7
27,12,physical,0.91,False,0.13,beat_saber,8
27,12,physical,0.91,False,0.14,beat_saber,9
27,12,physical,0.91,False,0.14,beat_saber,10
28,12,physical,0.96,False,0.35,beat_saber,1
28,12,physical,0.96,False,0.38,beat_saber,2
28,12,physical,0.96,False,0.37,beat_saber,3
28,12,physical,0.96,False,0.38,beat_saber,4
28,12,physical,0.96,False,0.4,beat_saber,5
28,12,physical,0.96,False,0.41,beat_saber,6
28,12,physical,0.96,False,0.42,beat_saber,7
28,12,physical,0.96,False,0.36,beat_saber,8
28,12,physical,0.96,False,0.37,beat_saber,9
28,12,physical,0.96,False,0.39,beat_saber,10
2,12,physical,0.97,False,0.23,beat_saber,1
2,12,physical,0.97,False,0.24,beat_saber,2
2,12,physical,0.97,False,0.25,beat_saber,3
2,12,physical,0.97,False,0.2,beat_saber,4
2,12,physical,0.97,False,0.27,beat_saber,5
2,12,physical,0.97,False,0.28,beat_saber,6
2,12,physical,0.97,False,0.27,beat_saber,7
2,12,physical,0.97,False,0.22,beat_saber,8
2,12,physical,0.97,False,0.19,beat_saber,9
2,12,physical,0.97,False,0.25,beat_saber,10
8,12,physical,0.94,False,0.32,beat_saber,1
8,12,physical,0.94,False,0.32,beat_saber,2
8,12,physical,0.94,False,0.37,beat_saber,3
8,12,physical,0.94,False,0.27,beat_saber,4
8,12,physical,0.94,False,0.4,beat_saber,5
8,12,physical,0.94,False,0.26,beat_saber,6
8,12,physical,0.94,False,0.32,beat_saber,7
8,12,physical,0.94,False,0.19,beat_saber,8
8,12,physical,0.94,False,0.24,beat_saber,9
8,12,physical,0.94,False,0.35,beat_saber,10
10,13,physical,0.95,True,0.54,beat_saber,1
10,13,physical,0.95,True,0.53,beat_saber,2
10,13,physical,0.95,True,0.54,beat_saber,3
10,13,physical,0.95,True,0.52,beat_saber,4
10,13,physical,0.95,True,0.57,beat_saber,5
10,13,physical,0.95,True,0.54,beat_saber,6
10,13,physical,0.95,False,0.37,beat_saber,7
10,13,physical,0.95,True,0.54,beat_saber,8
10,13,physical,0.95,True,0.54,beat_saber,9
10,13,physical,0.95,True,0.56,beat_saber,10
14,13,physical,0.89,False,0.23,beat_saber,1
14,13,physical,0.89,False,0.18,beat_saber,2
14,13,physical,0.89,False,0.22,beat_saber,3
14,13,physical,0.89,False,0.22,beat_saber,4
14,13,physical,0.89,False,0.19,beat_saber,5
14,13,physical,0.89,False,0.17,beat_saber,6
14,13,physical,0.89,False,0.22,beat_saber,7
14,13,physical,0.89,False,0.21,beat_saber,8
14,13,physical,0.89,False,0.19,beat_saber,9
14,13,physical,0.89,False,0.16,beat_saber,10
15,13,physical,0.89,False,0.43,beat_saber,1
15,13,physical,0.89,False,0.44,beat_saber,2
15,13,physical,0.89,False,0.45,beat_saber,3
15,13,physical,0.89,False,0.41,beat_saber,4
15,13,physical,0.89,False,0.43,beat_saber,5
15,13,physical,0.89,False,0.39,beat_saber,6
15,13,physical,0.89,False,0.48,beat_saber,7
15,13,physical,0.89,False,0.43,beat_saber,8
15,13,physical,0.89,False,0.46,beat_saber,9
15,13,physical,0.89,False,0.41,beat_saber,10
17,13,physical,0.97,False,0.17,beat_saber,1
17,13,physical,0.97,False,0.16,beat_saber,2
17,13,physical,0.97,False,0.18,beat_saber,3
17,13,physical,0.97,False,0.17,beat_saber,4
17,13,physical,0.97,False,0.17,beat_saber,5
17,13,physical,0.97,False,0.16,beat_saber,6
17,13,physical,0.97,False,0.19,beat_saber,7
17,13,physical,0.97,False,0.16,beat_saber,8
17,13,physical,0.97,False,0.18,beat_saber,9
17,13,physical,0.97,False,0.17,beat_saber,10
1,13,physical,0.95,False,0.45,beat_saber,1
1,13,physical,0.95,False,0.44,beat_saber,2
1,13,physical,0.95,False,0.46,beat_saber,3
1,13,physical,0.95,False,0.45,beat_saber,4
1,13,physical,0.95,False,0.44,beat_saber,5
1,13,physical,0.95,False,0.43,beat_saber,6
1,13,physical,0.95,True,0.51,beat_saber,7
1,13,physical,0.95,False,0.44,beat_saber,8
1,13,physical,0.95,False,0.43,beat_saber,9
1,13,physical,0.95,False,0.37,beat_saber,10
24,13,physical,0.9,False,0.24,beat_saber,1
24,13,physical,0.9,False,0.23,beat_saber,2
24,13,physical,0.9,False,0.25,beat_saber,3
24,13,physical,0.9,False,0.26,beat_saber,4
24,13,physical,0.9,False,0.27,beat_saber,5
24,13,physical,0.9,False,0.27,beat_saber,6
24,13,physical,0.9,False,0.21,beat_saber,7
24,13,physical,0.9,False,0.25,beat_saber,8
24,13,physical,0.9,False,0.28,beat_saber,9
24,13,physical,0.9,False,0.26,beat_saber,10
26,13,physical,0.85,False,0.27,beat_saber,1
26,13,physical,0.85,False,0.27,beat_saber,2
26,13,physical,0.85,False,0.28,beat_saber,3
26,13,physical,0.85,False,0.26,beat_saber,4
26,13,physical,0.85,False,0.21,beat_saber,5
26,13,physical,0.85,False,0.26,beat_saber,6
26,13,physical,0.85,False,0.21,beat_saber,7
26,13,physical,0.85,False,0.29,beat_saber,8
26,13,physical,0.85,False,0.22,beat_saber,9
26,13,physical,0.85,False,0.26,beat_saber,10
29,13,physical,0.87,False,0.18,beat_saber,1
29,13,physical,0.87,False,0.2,beat_saber,2
29,13,physical,0.87,False,0.2,beat_saber,3
29,13,physical,0.87,False,0.16,beat_saber,4
29,13,physical,0.87,False,0.17,beat_saber,5
29,13,physical,0.87,False,0.16,beat_saber,6
29,13,physical,0.87,False,0.19,beat_saber,7
29,13,physical,0.87,False,0.18,beat_saber,8
29,13,physical,0.87,False,0.17,beat_saber,9
29,13,physical,0.87,False,0.15,beat_saber,10
2,13,physical,0.99,False,0.29,beat_saber,1
2,13,physical,0.99,False,0.25,beat_saber,2
2,13,physical,0.99,False,0.27,beat_saber,3
2,13,physical,0.99,False,0.26,beat_saber,4
2,13,physical,0.99,False,0.23,beat_saber,5
2,13,physical,0.99,False,0.24,beat_saber,6
2,13,physical,0.99,False,0.24,beat_saber,7
2,13,physical,0.99,False,0.28,beat_saber,8
2,13,physical,0.99,False,0.22,beat_saber,9
2,13,physical,0.99,False,0.26,beat_saber,10
9,13,physical,0.85,False,0.27,beat_saber,1
9,13,physical,0.85,False,0.23,beat_saber,2
9,13,physical,0.85,False,0.2,beat_saber,3
9,13,physical,0.85,False,0.24,beat_saber,4
9,13,physical,0.85,False,0.22,beat_saber,5
9,13,physical,0.85,False,0.25,beat_saber,6
9,13,physical,0.85,False,0.31,beat_saber,7
9,13,physical,0.85,False,0.2,beat_saber,8
9,13,physical,0.85,False,0.19,beat_saber,9
9,13,physical,0.85,False,0.2,beat_saber,10
11,14,physical,0.87,False,0.27,beat_saber,1
11,14,physical,0.87,False,0.25,beat_saber,2
11,14,physical,0.87,False,0.27,beat_saber,3
11,14,physical,0.87,False,0.28,beat_saber,4
11,14,physical,0.87,False,0.26,beat_saber,5
11,14,physical,0.87,False,0.27,beat_saber,6
11,14,physical,0.87,False,0.27,beat_saber,7
11,14,physical,0.87,False,0.24,beat_saber,8
11,14,physical,0.87,False,0.22,beat_saber,9
11,14,physical,0.87,False,0.25,beat_saber,10
12,14,physical,0.99,True,0.57,beat_saber,1
12,14,physical,0.99,True,0.57,beat_saber,2
12,14,physical,0.99,True,0.56,beat_saber,3
12,14,physical,0.99,False,0.5,beat_saber,4
12,14,physical,0.99,False,0.46,beat_saber,5
12,14,physical,0.99,False,0.47,beat_saber,6
12,14,physical,0.99,True,0.51,beat_saber,7
12,14,physical,0.99,True,0.59,beat_saber,8
12,14,physical,0.99,False,0.49,beat_saber,9
12,14,physical,0.99,False,0.45,beat_saber,10
16,14,physical,0.94,False,0.3,beat_saber,1
16,14,physical,0.94,False,0.29,beat_saber,2
16,14,physical,0.94,False,0.25,beat_saber,3
16,14,physical,0.94,False,0.4,beat_saber,4
16,14,physical,0.94,False,0.32,beat_saber,5
16,14,physical,0.94,False,0.45,beat_saber,6
16,14,physical,0.94,False,0.29,beat_saber,7
16,14,physical,0.94,False,0.29,beat_saber,8
16,14,physical,0.94,False,0.31,beat_saber,9
16,14,physical,0.94,False,0.28,beat_saber,10
17,14,physical,0.87,False,0.13,beat_saber,1
17,14,physical,0.87,False,0.14,beat_saber,2
17,14,physical,0.87,False,0.13,beat_saber,3
17,14,physical,0.87,False,0.15,beat_saber,4
17,14,physical,0.87,False,0.13,beat_saber,5
17,14,physical,0.87,False,0.16,beat_saber,6
17,14,physical,0.87,False,0.13,beat_saber,7
17,14,physical,0.87,False,0.15,beat_saber,8
17,14,physical,0.87,False,0.18,beat_saber,9
17,14,physical,0.87,False,0.16,beat_saber,10
25,14,physical,0.98,True,0.68,beat_saber,1
25,14,physical,0.98,True,0.58,beat_saber,2
25,14,physical,0.98,True,0.59,beat_saber,3
25,14,physical,0.98,False,0.49,beat_saber,4
25,14,physical,0.98,True,0.65,beat_saber,5
25,14,physical,0.98,True,0.53,beat_saber,6
25,14,physical,0.98,True,0.58,beat_saber,7
25,14,physical,0.98,True,0.64,beat_saber,8
25,14,physical,0.98,True,0.52,beat_saber,9
25,14,physical,0.98,True,0.53,beat_saber,10
29,14,physical,0.93,False,0.18,beat_saber,1
29,14,physical,0.93,False,0.17,beat_saber,2
29,14,physical,0.93,False,0.21,beat_saber,3
29,14,physical,0.93,False,0.16,beat_saber,4
29,14,physical,0.93,False,0.2,beat_saber,5
29,14,physical,0.93,False,0.22,beat_saber,6
29,14,physical,0.93,False,0.19,beat_saber,7
29,14,physical,0.93,False,0.18,beat_saber,8
29,14,physical,0.93,False,0.16,beat_saber,9
29,14,physical,0.93,False,0.12,beat_saber,10
2,14,physical,0.9,False,0.22,beat_saber,1
2,14,physical,0.9,False,0.26,beat_saber,2
2,14,physical,0.9,False,0.27,beat_saber,3
2,14,physical,0.9,False,0.29,beat_saber,4
2,14,physical,0.9,False,0.24,beat_saber,5
2,14,physical,0.9,False,0.35,beat_saber,6
2,14,physical,0.9,False,0.32,beat_saber,7
2,14,physical,0.9,False,0.27,beat_saber,8
2,14,physical,0.9,False,0.26,beat_saber,9
2,14,physical,0.9,False,0.24,beat_saber,10
11,15,physical,0.89,False,0.24,beat_saber,1
11,15,physical,0.89,False,0.21,beat_saber,2
11,15,physical,0.89,False,0.25,beat_saber,3
11,15,physical,0.89,False,0.26,beat_saber,4
11,15,physical,0.89,False,0.24,beat_saber,5
11,15,physical,0.89,False,0.26,beat_saber,6
11,15,physical,0.89,False,0.28,beat_saber,7
11,15,physical,0.89,False,0.25,beat_saber,8
11,15,physical,0.89,False,0.22,beat_saber,9
11,15,physical,0.89,False,0.21,beat_saber,10
13,15,physical,0.98,False,0.22,beat_saber,1
13,15,physical,0.98,False,0.15,beat_saber,2
13,15,physical,0.98,False,0.23,beat_saber,3
13,15,physical,0.98,False,0.2,beat_saber,4
13,15,physical,0.98,False,0.13,beat_saber,5
13,15,physical,0.98,False,0.19,beat_saber,6
13,15,physical,0.98,False,0.14,beat_saber,7
13,15,physical,0.98,False,0.2,beat_saber,8
13,15,physical,0.98,False,0.18,beat_saber,9
13,15,physical,0.98,False,0.22,beat_saber,10
14,15,physical,0.94,False,0.24,beat_saber,1
14,15,physical,0.94,False,0.17,beat_saber,2
14,15,physical,0.94,False,0.24,beat_saber,3
14,15,physical,0.94,False,0.2,beat_saber,4
14,15,physical,0.94,False,0.2,beat_saber,5
14,15,physical,0.94,False,0.19,beat_saber,6
14,15,physical,0.94,False,0.24,beat_saber,7
14,15,physical,0.94,False,0.26,beat_saber,8
14,15,physical,0.94,False,0.21,beat_saber,9
14,15,physical,0.94,False,0.21,beat_saber,10
16,15,physical,0.86,False,0.29,beat_saber,1
16,15,physical,0.86,False,0.29,beat_saber,2
16,15,physical,0.86,False,0.29,beat_saber,3
16,15,physical,0.86,False,0.28,beat_saber,4
16,15,physical,0.86,False,0.27,beat_saber,5
16,15,physical,0.86,False,0.31,beat_saber,6
16,15,physical,0.86,False,0.24,beat_saber,7
16,15,physical,0.86,False,0.3,beat_saber,8
16,15,physical,0.86,False,0.32,beat_saber,9
16,15,physical,0.86,False,0.26,beat_saber,10
23,15,physical,0.99,False,0.11,beat_saber,1
23,15,physical,0.99,False,0.1,beat_saber,2
23,15,physical,0.99,False,0.15,beat_saber,3
23,15,physical,0.99,False,0.11,beat_saber,4
23,15,physical,0.99,False,0.16,beat_saber,5
23,15,physical,0.99,False,0.12,beat_saber,6
23,15,physical,0.99,False,0.15,beat_saber,7
23,15,physical,0.99,False,0.14,beat_saber,8
23,15,physical,0.99,False,0.11,beat_saber,9
23,15,physical,0.99,False,0.15,beat_saber,10
24,15,physical,0.89,False,0.25,beat_saber,1
24,15,physical,0.89,False,0.24,beat_saber,2
24,15,physical,0.89,False,0.26,beat_saber,3
24,15,physical,0.89,False,0.27,beat_saber,4
24,15,physical,0.89,False,0.23,beat_saber,5
24,15,physical,0.89,False,0.27,beat_saber,6
24,15,physical,0.89,False,0.29,beat_saber,7
24,15,physical,0.89,False,0.24,beat_saber,8
24,15,physical,0.89,False,0.29,beat_saber,9
24,15,physical,0.89,False,0.25,beat_saber,10
25,15,physical,0.92,True,0.67,beat_saber,1
25,15,physical,0.92,True,0.6,beat_saber,2
25,15,physical,0.92,True,0.67,beat_saber,3
25,15,physical,0.92,True,0.55,beat_saber,4
25,15,physical,0.92,True,0.55,beat_saber,5
25,15,physical,0.92,True,0.65,beat_saber,6
25,15,physical,0.92,False,0.48,beat_saber,7
